periodo;codigo;nome;turma;siape;horario;matricula;nota;situacao
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;5;1544724-5,1746037-1;2N34 (13/02/2017 - 01/07/2017);20160106409;5.30;APROVADO POR NOTA
1;PTR0111;FUNDAMENTOS DA ENGENHARIA DE PETRÓLEO;1;347559-1;3T3456;2014096277;6.80;APROVADO POR NOTA
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;1;3913659-2;2T12 (13/02/2017 - 01/07/2017);2016011457;5.20;APROVADO POR NOTA
1;DCA0120;PROJETO E DESENVOLVIMENTO DE SOFTWARE;1;4809342-6;35M12;2014080722;7.80;APROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9;35N12 (13/02/2017 - 01/07/2017);2013020158;-;INDEFERIDO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01D;1718775-5,3057895-9;24T12 (13/02/2017 - 19/02/2017), 3M56  24T12 (20/02/2017 - 31/03/2017),  24T12 (01/04/2017 - 01/07/2017);2014096787;5.00;APROVADO POR NOTA
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;3;1755308-5;2M56 (13/02/2017 - 01/07/2017);2016090808;7.80;APROVADO
1;ECT2201;CÁLCULO II;1;2583622-8;46T34 (13/02/2017 - 01/07/2017);20160142568;5.10;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;1;1753781-1;46M34 (13/02/2017 - 01/07/2017);2016098341;6.20;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;1;2242299-6;2M12 (13/02/2017 - 01/07/2017);2012925088;3.80;CANCELADO
1;ECT2101;PRÉ-CÁLCULO;4;1753234-7;2356N12 (13/02/2017 - 24/04/2017);20160142530;-;INDEFERIDO
1;ECT2101;PRÉ-CÁLCULO;2;1756325-1;2356M34 (13/02/2017 - 24/04/2017);2016017110;5.00;APROVADO POR NOTA
1;ECT2103;CÁLCULO I;3;1672787-0;2356M56 (25/04/2017 - 01/07/2017);2015093618;-;INDEFERIDO
1;ECT2301;CÁLCULO III;2;1508148-8;46M34 (13/02/2017 - 01/07/2017);2016014833;8.30;APROVADO
1;DCA0100;MATEMATICA DISCRETA;1;1149639-0;35M56;2014066456;2.50;REPROVADO
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;4;1354851-6;35N12 (13/02/2017 - 01/07/2017);2015003049;1.60;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;3;2242299-6;2M34 (13/02/2017 - 01/07/2017);2013019513;-;INDEFERIDO
1;DCA0202;CIRCUITOS DIGITAIS;01A;4809342-6;3T12 5T1234;2014066456;-;INDEFERIDO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;4;1655461-4;46N34 (13/02/2017 - 01/07/2017);2016090263;0.00;REPROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;3;3891450-8;2T34 (13/02/2017 - 01/07/2017);2016093120;3.10;REPROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05A;1170845-1;6T34  35N12 (13/02/2017 - 01/07/2017);2014096366;0.60;REPROVADO POR MÉDIA E POR FALTAS
1;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;16;1804066-9;6N1234 (13/02/2017 - 01/07/2017);2013042674;-;INDEFERIDO
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;3;1475328-8;46T56 (13/02/2017 - 01/07/2017);2014026700;-;INDEFERIDO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;3;2242299-6;2M34 (13/02/2017 - 01/07/2017);2014075105;-;INDEFERIDO
1;ECT2413;MECÂNICA DOS FLUIDOS;4;2391566-0,2384379-1,2524058-9;24N12 (13/02/2017 - 01/07/2017);2015016270;-;DESISTENCIA
1;CIV0106;TOPOGRAFIA;1;1012116-3;6T2345;2015092871;-;INDEFERIDO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1672409-9,1717461-1;46M56 (13/02/2017 - 01/07/2017);2016011733;-;INDEFERIDO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01B;2114893-9,1845280-1;35M12  4T12 (13/02/2017 - 01/07/2017);2016018135;4.20;REPROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;5;1066958-4;35N34 (13/02/2017 - 01/07/2017);2016016838;5.30;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;5;1746037-1,1544724-5;2N34 (13/02/2017 - 01/07/2017);20160143331;7.30;APROVADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;2242299-6;2N34 (13/02/2017 - 01/07/2017);2013081485;6.10;APROVADO POR NOTA
1;DCA0204;ESTRUTURAS DE DADOS;01A;3890523-1;246M34;2013018113;6.20;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;2565098-1;36M56 (13/02/2017 - 01/07/2017);2016011439;1.50;REPROVADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1672409-9,1717461-1;46M56 (13/02/2017 - 01/07/2017);2016012839;9.10;APROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;1;3913659-2;2T12 (13/02/2017 - 01/07/2017);2016016239;6.80;APROVADO POR NOTA
1;DCA0202;CIRCUITOS DIGITAIS;01A;4809342-6;3T12 5T1234;2015017278;7.30;APROVADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;4;1655461-4;46N34 (13/02/2017 - 01/07/2017);2014026316;5.80;APROVADO POR NOTA
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;1;1801831-1;35T34 (13/02/2017 - 01/07/2017);20160106347;2.70;REPROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;4;2391566-0,2384379-1;24N34 (13/02/2017 - 01/07/2017);2011900173;7.50;APROVADO
1;ECT2301;CÁLCULO III;3;1753781-1;46M12 (13/02/2017 - 01/07/2017);2014048510;0.50;REPROVADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;2;1753896-5;46T56 (13/02/2017 - 01/07/2017);20160152090;6.00;APROVADO POR NOTA
1;ECT2500;INTRODUÇÃO ÀS ENGENHARIAS;1;1640260-1;2T34 (13/02/2017 - 01/07/2017);20150127272;7.70;APROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;5;1801831-1;35N34 (13/02/2017 - 01/07/2017);20160142601;-;INDEFERIDO
1;DCA0104;ARQUITETURA DE COMPUTADORES;1;2452782-5;46M12;2012927378;8.30;APROVADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;2;1615358-0,1672409-9;35T56 (13/02/2017 - 01/07/2017);2015093091;5.40;APROVADO POR NOTA
1;ECT2104;QUÍMICA GERAL;03C;1481705-7,2255011-1;25M56  4T34 (13/02/2017 - 01/07/2017);20160141945;-;INDEFERIDO
1;ECT2413;MECÂNICA DOS FLUIDOS;4;2384379-1,2391566-0,2524058-9;24N12 (13/02/2017 - 01/07/2017);2014025186;5.50;APROVADO POR NOTA
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;1148551-7;4T56 (13/02/2017 - 01/07/2017);20160129904;0.00;CANCELADO
1;ECT2104;QUÍMICA GERAL;06B;2255011-1;7M12  25N34 (13/02/2017 - 01/07/2017);2016013890;-;INDEFERIDO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;1753067-1;46T56 (13/02/2017 - 01/07/2017);2016010718;6.60;APROVADO POR NOTA
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;4;1914304-6;46N12 (13/02/2017 - 01/07/2017);20160108682;5.10;APROVADO POR NOTA
1;CIV1101;GEOLOGIA AMBIENTAL;1;2998535-0;3T56  3N12;2014056244;7.60;APROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;3;2571630-3;46T56 (13/02/2017 - 01/07/2017);2015018097;6.80;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;2242299-6;2N34 (13/02/2017 - 01/07/2017);2011006605;5.10;APROVADO POR NOTA
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;2;1509949-2;35T34 (13/02/2017 - 01/07/2017);20160142559;2.30;REPROVADO
1;DCO1004;ELETROMAGNETISMO APLICADO;2;349732-3;24N12;2011008172;1.70;CANCELADO
1;ECT2401;COMPUTAÇÃO NUMÉRICA;06D;4523538-6;35T34 (13/02/2017 - 31/03/2017), 2M56  35T34 (01/04/2017 - 01/07/2017);2015020291;0.00;REPROVADO
1;ECT2307;FÍSICA EXPERIMENTAL I;07A;2325464-7;6T123 (13/02/2017 - 18/03/2017),  6T123 (01/05/2017 - 01/07/2017);2014097640;7.50;APROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;35N12 (13/02/2017 - 01/07/2017);20150127380;0.00;REPROVADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;5;1319338-6;2N34 (13/02/2017 - 01/07/2017);20160001720;8.90;APROVADO
1;DCA0203;ELETRÔNICA;01A;1149567-9;3T3456 5T56;2012927378;7.20;APROVADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01B;3057895-9,1718775-5;24T12 (13/02/2017 - 19/03/2017), 2M56  24T12 (20/03/2017 - 31/03/2017),  24T12 (01/04/2017 - 01/07/2017);2015094571;6.10;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1066958-4;36T56 (13/02/2017 - 01/07/2017);2016092704;0.00;TRANCADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;3;2571630-3;46T56 (13/02/2017 - 01/07/2017);2015094651;7.00;APROVADO
1;ECT2413;MECÂNICA DOS FLUIDOS;4;2391566-0,2524058-9,2384379-1;24N12 (13/02/2017 - 01/07/2017);2015016299;-;INDEFERIDO
1;PRO1101;INTRODUÇÃO Á ENGENHARIA DE PRODUÇÃO;1;1169093-5;35T34;2013091632;-;INDEFERIDO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;3;2242299-6;2M34 (13/02/2017 - 01/07/2017);20160152152;8.70;APROVADO
1;MEC1610;ELEMENTOS DE AUTOMAÇÃO INDUSTRIAL;2;1119281-1;6N1234 (13/02/2017 - 01/07/2017);2014048350;9.30;APROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05B;1170845-1;6T56  35N12 (13/02/2017 - 01/07/2017);2015011452;-;INDEFERIDO
1;ECT2201;CÁLCULO II;2;1671983-4;46T34 (13/02/2017 - 01/07/2017);2016092660;5.20;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;4687943-1,2312423-9;7T12  35N12 (13/02/2017 - 27/06/2017);20160158503;1.10;REPROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;8;1879244-0;36T34 (13/02/2017 - 01/07/2017);2016019491;-;TRANCADO
1;ECT2201;CÁLCULO II;4;1912054-2;46N12 (13/02/2017 - 01/07/2017);2016018313;-;TRANCADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;1;1801831-1;35T34 (13/02/2017 - 01/07/2017);20160106964;6.00;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;2565098-1;36M56 (13/02/2017 - 01/07/2017);20150140130;-;INDEFERIDO
1;ECT2104;QUÍMICA GERAL;01C;1523912-0;25M34  4T12 (13/02/2017 - 01/07/2017);2015092890;-;CANCELADO
1;ECT2301;CÁLCULO III;1;1753781-1;46M34 (13/02/2017 - 01/07/2017);2016019974;5.20;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;4;4857669-9;46N12 (13/02/2017 - 01/07/2017);2016010137;6.00;APROVADO POR NOTA
1;MTR0302;ENGENHARIA DOS MATERIAIS EXPERIMENTAL;1;1652765-0,1802888-0,1639676-8;35T56;2013072913;5.20;APROVADO POR NOTA
1;ECT2414;ELETRICIDADE APLICADA;01A;1569480-3,1658061-5;24M56  4T12 (13/02/2017 - 31/03/2017), 24M56 (01/04/2017 - 01/07/2017);2013064072;-;CANCELADO
1;ECT2101;PRÉ-CÁLCULO;5;6350665-5;2356N12 (13/02/2017 - 24/04/2017);2016020250;2.30;CANCELADO
1;MTR0355;TERMODINÂMICA APLICADA A MATERIAIS;1;1350249-4;35N34;2013090500;6.90;APROVADO POR NOTA
1;DCA0118;PROCESSAMENTO DIGITAL DE SINAIS;1;2368792-6,1543191-8;24T34;2014026719;9.00;APROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;2;1894891-1;46T56 (13/02/2017 - 01/07/2017);20160147134;-;EXCLUIDA
1;ECT2103;CÁLCULO I;8;2141197-4;35T34 (13/02/2017 - 01/07/2017);2016091467;0.80;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2201;CÁLCULO II;4;1912054-2;46N12 (13/02/2017 - 01/07/2017);2014096876;0.30;REPROVADO
1;ECT2101;PRÉ-CÁLCULO;7;2340200-0;2356T12 (13/02/2017 - 24/04/2017);2015096398;-;CANCELADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9;35N12 (13/02/2017 - 01/07/2017);2014029078;-;CANCELADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;1752508-1,2087565-9;35T56 (13/02/2017 - 01/07/2017);20150140111;-;INDEFERIDO
1;ECT2301;CÁLCULO III;2;1508148-8;46M34 (13/02/2017 - 01/07/2017);2013003460;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2401;COMPUTAÇÃO NUMÉRICA;03C;1805797-9;35T34 (13/02/2017 - 31/03/2017), 5M56  35T34 (01/04/2017 - 01/07/2017);2013021164;-;TRANCADO
1;ECT2301;CÁLCULO III;4;4857669-9;46N12 (13/02/2017 - 01/07/2017);2015017358;5.80;APROVADO POR NOTA
1;ECT2103;CÁLCULO I;1;2571630-3;2356M34 (25/04/2017 - 01/07/2017);20150126631;-;INDEFERIDO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;2;1615358-0,1672409-9;35T56 (13/02/2017 - 01/07/2017);20170003497;-;EXCLUIDA
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01A;1845280-1,2114893-9;345M12 (13/02/2017 - 01/07/2017);2016019713;7.50;APROVADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;3;1648476-4;35M56 (13/02/2017 - 01/07/2017);2016019357;3.90;REPROVADO
1;ECT2416;EXPRESSÃO GRÁFICA;01B;1772123-9;35M12 (13/02/2017 - 21/05/2017),  35T56 (22/05/2017 - 01/07/2017);2012927897;1.80;REPROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;5;2087054-1;2N12 (13/02/2017 - 01/07/2017);2014073791;-;CANCELADO
1;ECT2413;MECÂNICA DOS FLUIDOS;4;2524058-9,2391566-0,2384379-1;24N12 (13/02/2017 - 01/07/2017);2015090830;7.60;APROVADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1717461-1,1672409-9;46M56 (13/02/2017 - 01/07/2017);20160100156;5.80;APROVADO POR NOTA
1;ECT2104;QUÍMICA GERAL;04B;2275848-0;7M12  25N12 (13/02/2017 - 01/07/2017);2014096464;-;CANCELADO
1;MEC1505;CAD PARA ENGENHARIA I;2;1792669-8;35M34 (13/02/2017 - 01/07/2017);2012980974;5.90;APROVADO POR NOTA
1;ECT2103;CÁLCULO I;6;2646069-8;2356N34 (25/04/2017 - 01/07/2017);2016016856;0.30;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;3550015-0;36M56 (13/02/2017 - 01/07/2017);2015094034;-;INDEFERIDO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;5;1066958-4;35N34 (13/02/2017 - 01/07/2017);2012918637;1.20;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9;35N12 (13/02/2017 - 01/07/2017);2013017564;-;INDEFERIDO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;1;1801831-1;35T34 (13/02/2017 - 01/07/2017);2016013934;-;INDEFERIDO
1;ECT2202;ÁLGEBRA LINEAR;5;1680333-9;46N12 (13/02/2017 - 01/07/2017);20150121911;0.00;REPROVADO
1;MEC1608;MÁQUINAS DE FLUXO;1;349104-0;35M56 (13/02/2017 - 01/07/2017);2014024901;8.60;APROVADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;4;1655461-4;46N34 (13/02/2017 - 01/07/2017);2014025542;6.00;APROVADO POR NOTA
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;2;1319338-6;2M34 (13/02/2017 - 01/07/2017);2015093037;7.20;APROVADO
1;ECT2103;CÁLCULO I;6;2646069-8;2356N34 (25/04/2017 - 01/07/2017);20160158460;1.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2103;CÁLCULO I;5;2646069-8;2356N12 (25/04/2017 - 01/07/2017);20160143636;-;CANCELADO
1;MEC1509;METROLOGIA INDUSTRIAL;4;1150023-1;4N1234 (13/02/2017 - 01/07/2017);2014047521;-;TRANCADO
1;ECT2307;FÍSICA EXPERIMENTAL I;05A;2913810-0;5T123 (13/02/2017 - 18/03/2017),  5T123 (01/05/2017 - 01/07/2017);2016018734;5.20;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;3;2242299-6;2M34 (13/02/2017 - 01/07/2017);2011014287;-;INDEFERIDO
1;MEC1609;MECÂNICA DOS SÓLIDOS II;1;434906-9;46M56 (13/02/2017 - 01/07/2017);2012918118;1.60;REPROVADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;3;2242299-6;2M34 (13/02/2017 - 01/07/2017);20160143832;-;INDEFERIDO
1;ECT2414;ELETRICIDADE APLICADA;01C;1658061-5,1569480-3;24M56  5T12 (13/02/2017 - 31/03/2017), 24M56 (01/04/2017 - 25/06/2017);2013090582;5.10;APROVADO POR NOTA
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01B;1845280-1,2114893-9;35M12  4T12 (13/02/2017 - 01/07/2017);2016017559;6.30;APROVADO POR NOTA
1;DEB0605;BIOMECÂNICA DO MOVIMENTO HUMANO;1;1510735-5;4N12 6N34;20160143135;-;TRANCADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;5;2087054-1;2N12 (13/02/2017 - 01/07/2017);2016012893;6.90;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9,1752508-1;35T56 (13/02/2017 - 01/07/2017);20150140757;5.30;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;3;2242299-6;2M34 (13/02/2017 - 01/07/2017);2012971661;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;02B;2836616-8,2993322-8;35M12  2T34 (13/02/2017 - 01/07/2017);2015019399;-;DESISTENCIA
1;MTR0305;PROPRIEDADES FÍSICAS DOS MATERIAIS;1;1298936-5;24T12;2014097701;5.00;APROVADO POR NOTA
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;6;3913659-2;2N12 (13/02/2017 - 01/07/2017);2015091319;-;CANCELADO
1;ECT2103;CÁLCULO I;6;2646069-8;2356N34 (25/04/2017 - 01/07/2017);20150125189;-;INDEFERIDO
1;ECT2104;QUÍMICA GERAL;04D;2275848-0;7M56  25N12 (13/02/2017 - 01/07/2017);2016017577;1.60;REPROVADO
1;MEC1602;SISTEMAS TÉRMICOS II;2;1647050-0;35N34 (13/02/2017 - 01/07/2017);2013046388;5.00;APROVADO POR NOTA
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;1753067-1;46T56 (13/02/2017 - 01/07/2017);2015018678;6.80;APROVADO POR NOTA
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;3;1755308-5;2M56 (13/02/2017 - 01/07/2017);2016011457;-;INDEFERIDO
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;3;1475328-8;46T56 (13/02/2017 - 01/07/2017);2014097040;7.10;APROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03A;1555898-5;35M34  3T12 (13/02/2017 - 01/07/2017);2016012614;4.60;REPROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;09B;1943220-0;5M56  35T12 (13/02/2017 - 27/06/2017);2016019910;9.50;APROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9;35N12 (13/02/2017 - 01/07/2017);2015093770;6.00;APROVADO POR NOTA
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;5;2087054-1;2N12 (13/02/2017 - 01/07/2017);2016010478;0.70;CANCELADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;4;1319338-6;2N12 (13/02/2017 - 01/07/2017);20160100334;6.00;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;4687943-1,2312423-9;7T12  35N12 (13/02/2017 - 27/06/2017);2016090764;6.80;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (13/02/2017 - 01/07/2017);20160106525;0.00;REPROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;1;3913659-2;2T12 (13/02/2017 - 01/07/2017);20160158094;-;CANCELADO
1;ECT2104;QUÍMICA GERAL;01C;1523912-0;25M34  4T12 (13/02/2017 - 01/07/2017);2016018977;-;INDEFERIDO
1;ELE0701;ELETRÔNICA;02A;2246647-1;246T12;2014066750;9.20;APROVADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;5;2218079-8;35N34 (13/02/2017 - 01/07/2017);2015012431;0.80;CANCELADO
1;ECT2413;MECÂNICA DOS FLUIDOS;4;2524058-9,2384379-1,2391566-0;24N12 (13/02/2017 - 01/07/2017);20150125400;7.60;APROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;3550015-0;36M56 (13/02/2017 - 01/07/2017);2016010852;-;CANCELADO
1;ECT2202;ÁLGEBRA LINEAR;3;1091102-4;35T56 (13/02/2017 - 01/07/2017);2016018270;2.10;REPROVADO
1;CIV1203;PEDOLOGIA;1;1662859-6;2M34 4M56;2013072922;7.20;APROVADO
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;4;1354851-6;35N12 (13/02/2017 - 01/07/2017);2016097587;5.40;APROVADO POR NOTA
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;46T12 (13/02/2017 - 01/07/2017);2014085470;-;INDEFERIDO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;2;1753896-5;46T56 (13/02/2017 - 01/07/2017);2011056410;7.00;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;2312423-9,4687943-1;7T12  35N12 (13/02/2017 - 27/06/2017);2015082169;0.70;CANCELADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05A;1170845-1;6T34  35N12 (13/02/2017 - 01/07/2017);2016012955;8.90;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;11D;1763991-5;5M34  35T34 (13/02/2017 - 27/06/2017);2015094070;-;DESISTENCIA
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;1;1354851-6;35T34 (13/02/2017 - 01/07/2017);2015011130;7.70;APROVADO
1;ECT2103;CÁLCULO I;1;2571630-3;2356M34 (25/04/2017 - 01/07/2017);20160141945;-;INDEFERIDO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1066958-4;36T56 (13/02/2017 - 01/07/2017);2014085021;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;4;1319338-6;2N12 (13/02/2017 - 01/07/2017);2016021874;9.20;APROVADO
1;MTR0355;TERMODINÂMICA APLICADA A MATERIAIS;1;1350249-4;35N34;2012925945;5.90;APROVADO POR NOTA
1;ECT2202;ÁLGEBRA LINEAR;4;1066958-4;46N34 (13/02/2017 - 01/07/2017);2016018850;-;INDEFERIDO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05C;1159567-3,1170845-1;7T12  35N12 (13/02/2017 - 01/07/2017);20160148089;2.40;CANCELADO
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;3;1475328-8;46T56 (13/02/2017 - 01/07/2017);2015010796;6.60;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;10C;1434796-4;6M56  35T12 (13/02/2017 - 27/06/2017);2016015071;5.50;APROVADO POR NOTA
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05C;1159567-3,1170845-1;7T12  35N12 (13/02/2017 - 01/07/2017);2015090465;2.00;REPROVADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;2242299-6;2N34 (13/02/2017 - 01/07/2017);20160107587;0.80;REPROVADO
1;CIV1203;PEDOLOGIA;1;1662859-6;2M34 4M56;2013018060;7.90;APROVADO
1;CIV1105;ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL;1;1177742-9;23T12;2012971741;-;INDEFERIDO
1;ECT2413;MECÂNICA DOS FLUIDOS;4;2384379-1,2524058-9,2391566-0;24N12 (13/02/2017 - 01/07/2017);2013073017;8.70;APROVADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;3;1655461-4;24T34 (13/02/2017 - 01/07/2017);2014097345;0.00;REPROVADO
1;DCO1003;REDES DE COMPUTADORES;1;1804383-8;24T56;2013090822;2.30;REPROVADO
1;DCO1001;SINAIS E SISTEMAS LINEARES;1;1096122-6;35N34;2012922021;-;TRANCADO
1;DCA0103;ANALISE DE SINAIS E SISTEMAS;2;347052-2;246M34;2013003513;-;DESISTENCIA
1;DBQ0038;BIOQUÍMICA APLICADA À EDUCAÇÃO FÍSICA;1;1149356-1,2196959-2,2208645-7;246T56;2016020410;-;INDEFERIDO
1;MEC1610;ELEMENTOS DE AUTOMAÇÃO INDUSTRIAL;1;348122-2;46T56 (13/02/2017 - 01/07/2017);2013021075;0.00;REPROVADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;6;1753123-5;24T34 (13/02/2017 - 01/07/2017);20160130567;-;CANCELADO
1;MTR0352;MATÉRIAS-PRIMAS CERÂMICAS;1;1300987-9;24T56;2012926497;9.00;APROVADO
1;ECT2201;CÁLCULO II;5;1912054-2;46N34 (13/02/2017 - 01/07/2017);2016010594;7.90;APROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9;35N12 (13/02/2017 - 01/07/2017);2013022920;4.10;REPROVADO
1;ELE0701;ELETRÔNICA;02A;2246647-1;246T12;2015019450;9.30;APROVADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;4;1655461-4;46N34 (13/02/2017 - 01/07/2017);2013023786;5.00;APROVADO POR NOTA
