periodo;codigo;nome;turma;siape;horario;matricula;nota;situacao
2;DCA0414;INTRODUCAO A ROBOTICA;1;1242315-9;35M12;2016019713;7.10;APROVADO
2;ECT2301;CÁLCULO III;3;1671983-4;35T56 (30/07/2018 - 15/12/2018);2016021954;-;INDEFERIDO
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180038450;-;INDEFERIDO
2;DCA0100;MATEMATICA DISCRETA;1;1149639-0;35M56;2016013012;4.40;REPROVADO
2;ECT2301;CÁLCULO III;3;1671983-4;35T56 (30/07/2018 - 15/12/2018);20170182781;0.00;REPROVADO
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;5;2410576-9;46N12 (30/07/2018 - 22/12/2018);2016053635;5.20;APROVADO POR NOTA
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;02B;1845280-1,3193556-9,4687943-1;4M56  46T12 (30/07/2018 - 22/12/2018);20170032390;6.10;APROVADO POR NOTA
2;DEF0055;METODOLOGIA DA IOGA;1;347184-7;24T12;20170133651;-;INDEFERIDO
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01B;4523538-6;2M34  24T12 (30/07/2018 - 01/12/2018);2015093135;2.00;REPROVADO
2;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (30/07/2018 - 22/12/2018);20180131202;9.30;APROVADO
2;DCA1202;PROGRAMAÇAO AVANÇADA;01A;1279464-5;246M12;20170032710;8.10;APROVADO
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;3;1755308-5;2T56 (30/07/2018 - 15/12/2018);20180001880;7.30;APROVADO
2;MEC1704;MECÂNICA DOS SÓLIDOS III;1;3046530-5;46M56 (30/07/2018 - 22/12/2018);2014067730;1.00;REPROVADO
2;MEC1604;MECÂNICA DOS SÓLIDOS II;2;434906-9;24T56 (30/07/2018 - 15/12/2018);2012037517;6.80;APROVADO POR NOTA
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;1544724-5;2N12 (30/07/2018 - 15/12/2018);20170183199;8.00;APROVADO
2;ECT2104;QUÍMICA GERAL;06B;1255011-8;7T12  25N12 (30/07/2018 - 22/12/2018);20170138700;5.90;APROVADO POR NOTA
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05C;4687943-1,1170845-1;7T12  35N12 (30/07/2018 - 22/12/2018);20170030556;5.20;APROVADO POR NOTA
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;3;1672409-9;24N34 (30/07/2018 - 15/12/2018);20160146370;7.40;APROVADO
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180042434;-;INDEFERIDO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;8;1879244-0;36T56 (30/07/2018 - 22/12/2018);20180031430;5.00;APROVADO POR NOTA
2;ECT2307;FÍSICA EXPERIMENTAL I;11A;1330358-1,1354851-6;7M456 (13/08/2018 - 10/11/2018);20170038492;6.50;APROVADO POR NOTA
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;2;1319338-6;2T34 (30/07/2018 - 15/12/2018);20180108527;7.90;APROVADO
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;1;3242299-9;3T12 (30/07/2018 - 15/12/2018);20170116982;6.70;APROVADO POR NOTA
2;CIV1101;GEOLOGIA AMBIENTAL;1;3060504-2;35T56;20170002097;8.20;APROVADO
2;IMD0704;ADMINISTRAÇÃO DE SERVIÇOS DE REDES PARA INTERNET;1;1231792-8;35N12 (30/07/2018 - 22/12/2018);20150127755;5.40;APROVADO POR NOTA
2;DEF0650;ATIVIDADE FISICA, SAUDE E QUALIDADE DE VIDA;3;350621-7;35T34;20180032071;9.00;APROVADO
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02A;3057895-9,1718775-5;35T34 (30/07/2018 - 09/09/2018),  3T1234 5T34 (10/09/2018 - 27/10/2018),  35T34 (28/10/2018 - 01/12/2018);2016014495;5.30;APROVADO POR NOTA
2;DCA0100;MATEMATICA DISCRETA;1;1149639-0;35M56;2016013550;5.00;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;3;3058487-8;4T34 (30/07/2018 - 15/12/2018);20170149016;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;8;2340200-0;235T56 (03/09/2018 - 01/12/2018);20180109542;6.30;APROVADO POR NOTA
2;CIV0405;MECÂNICA TÉCNICA;1;2387052-6;35T56;2013023820;2.60;CANCELADO
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01D;4523538-6,3051115-3;2M56  24T12 (30/07/2018 - 01/12/2018);2015014759;2.60;REPROVADO
2;ECT1564;GESTÃO ESTRATÉGICA;1;2410576-9;46T34 (30/07/2018 - 22/12/2018);2015011390;8.50;APROVADO
2;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9,1752508-1;24T56 (30/07/2018 - 15/12/2018);2016012795;3.50;REPROVADO
2;ECT2201;CÁLCULO II;4;1912054-2;35N12 (30/07/2018 - 15/12/2018);2014085362;5.10;APROVADO POR NOTA
2;ECT2103;CÁLCULO I;8;2565098-1;46T56 (30/07/2018 - 22/12/2018);20170147399;8.90;APROVADO
2;ECT2301;CÁLCULO III;3;1671983-4;35T56 (30/07/2018 - 15/12/2018);20160147330;-;INDEFERIDO
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;5;2410576-9;46N12 (30/07/2018 - 22/12/2018);20150126669;-;INDEFERIDO
2;ECT2416;EXPRESSÃO GRÁFICA;03A;2321426-2;2N1234 (30/07/2018 - 03/11/2018),  2N1234 (04/11/2018 - 22/12/2018);20160131045;-;INDEFERIDO
2;ECT2412;MECÂNICA DOS SÓLIDOS;2;2087565-9;24M12 (30/07/2018 - 15/12/2018);20180001763;1.50;REPROVADO
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;3;1753123-5;24M34 (30/07/2018 - 15/12/2018);20180031575;5.70;APROVADO POR NOTA
2;CIV1302;HIDRÁULICA PARA ENGENHARIA AMBIENTAL;1;1222082-7;35T56;2014056709;-;INDEFERIDO
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;2;1717472-6;35M56 (30/07/2018 - 15/12/2018);2015015999;-;DESISTENCIA
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02A;3057895-9,1718775-5;35T34 (30/07/2018 - 09/09/2018),  3T1234 5T34 (10/09/2018 - 27/10/2018),  35T34 (28/10/2018 - 01/12/2018);20170115724;-;INDEFERIDO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;5;3891450-8;2N34 (30/07/2018 - 15/12/2018);20180044090;1.40;REPROVADO POR MÉDIA E POR FALTAS
2;MEC1604;MECÂNICA DOS SÓLIDOS II;1;434906-9;35N12 (30/07/2018 - 22/12/2018);2015085643;2.90;REPROVADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;4;3030343-7;2N34 (30/07/2018 - 15/12/2018);20180109829;-;INDEFERIDO
2;ECT2301;CÁLCULO III;3;1671983-4;35T56 (30/07/2018 - 15/12/2018);2015007511;-;INDEFERIDO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180091090;5.50;APROVADO POR NOTA
2;DCA0103;ANALISE DE SINAIS E SISTEMAS;1;1149639-0;246T56;2013019273;3.90;REPROVADO
2;ECT1553;EMPREENDEDORISMO, NEGÓCIOS E GESTÃO DE PROJETOS INOVADORES;1;1753067-1;5N1234 (30/07/2018 - 15/12/2018);2015014839;10.00;APROVADO
2;DBF3003;BIOFÍSICA;01A;1032508-7;35N34;2015010796;7.90;APROVADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;4;3030343-7;2N34 (30/07/2018 - 15/12/2018);20180041310;7.30;APROVADO
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;2;1717472-6;35M56 (30/07/2018 - 15/12/2018);20170097976;5.10;APROVADO POR NOTA
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01C;1718775-5,2254759-4;35M34 (30/07/2018 - 09/09/2018), 356M34 (10/09/2018 - 27/10/2018), 35M34 (28/10/2018 - 01/12/2018);2016098163;5.50;APROVADO POR NOTA
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;46N12 (30/07/2018 - 22/12/2018);20180038478;5.50;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180129026;-;INDEFERIDO
2;ECT2104;QUÍMICA GERAL;06B;1255011-8;7T12  25N12 (30/07/2018 - 22/12/2018);20180093012;-;INDEFERIDO
2;MEC1802;TRANSMISSÃO DE CALOR;3;3030693-2;35T34 (30/07/2018 - 22/12/2018);20160001265;-;INDEFERIDO
2;ELE2715.0;CIRCUITOS DIGITAIS - TEORIA;1;2566657-8;2T56;2014069322;-;INDEFERIDO
2;ECT2201;CÁLCULO II;4;1912054-2;35N12 (30/07/2018 - 15/12/2018);20170139495;5.70;APROVADO POR NOTA
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;2410576-9;46M56 (30/07/2018 - 22/12/2018);20180008011;7.30;APROVADO
2;ECT2403;FÍSICA EXPERIMENTAL II;01A;1330358-1;2T234 (13/08/2018 - 10/11/2018);2016020133;5.80;APROVADO POR NOTA
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;4;1717461-1,1674419-7;24N12 (30/07/2018 - 15/12/2018);2016014539;-;CANCELADO
2;ECT2104;QUÍMICA GERAL;06B;1255011-8;7T12  25N12 (30/07/2018 - 22/12/2018);20170147370;-;INDEFERIDO
2;ECT2412;MECÂNICA DOS SÓLIDOS;3;1752508-1,2087565-9;24T56 (30/07/2018 - 15/12/2018);20170034976;-;INDEFERIDO
2;ECT2301;CÁLCULO III;3;1671983-4;35T56 (30/07/2018 - 15/12/2018);2013019498;1.70;REPROVADO
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;3;1753123-5;24M34 (30/07/2018 - 15/12/2018);20180030498;5.20;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;06E;1255011-8;7T34  25N12 (30/07/2018 - 22/12/2018);20180040930;5.90;APROVADO POR NOTA
2;ECT2202;ÁLGEBRA LINEAR;6;2352793-7;35M34 (30/07/2018 - 22/12/2018);2016019590;5.00;APROVADO POR NOTA
2;DCA0105;TEORIA DE CIRCUITOS;1;1205246-1;35M34;2015014614;5.00;APROVADO POR NOTA
2;MEC1608;MÁQUINAS DE FLUXO;2;349104-0;24N34 (30/07/2018 - 15/12/2018);2013007693;7.70;APROVADO
2;MTR0354;TÉCNICAS DE CARACTERIZAÇÃO DOS MATERIAIS;1;1652765-0,1938946-1;24T12;20160147199;-;DESISTENCIA
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;03A;1943220-0,3193556-9,2459504-9;24M56  4T34 (30/07/2018 - 01/12/2018);20180032518;8.10;APROVADO
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;5;2410576-9;46N12 (30/07/2018 - 22/12/2018);20180001683;-;CANCELADO
2;ECT2701;INTERNET DAS COISAS;1;1763991-5;3T12 (30/07/2018 - 22/12/2018);2013063324;-;INDEFERIDO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;1;3030343-7;2T12 (30/07/2018 - 15/12/2018);20180108527;6.60;APROVADO POR NOTA
2;MTR0356;CERÂMICA FÍSICA;1;1300987-9;35T56;2014066705;0.00;REPROVADO
2;ECT2414;ELETRICIDADE APLICADA;01D;1569480-3;5M34  24T34 (30/07/2018 - 16/09/2018),  24T34 (17/09/2018 - 01/12/2018);20160143251;1.30;REPROVADO POR MÉDIA E POR FALTAS
2;DCA0214.1;ESTRUTURAS DE DADOS - LABORATÓRIO;2;3890523-1;6M34;2016015797;10.00;APROVADO
2;CIV1106;FUNDAMENTOS DE CARTOGRAFIA E SENSORIAMENTO REMOTO;1;3060504-2;24M56;2013018740;5.60;APROVADO POR NOTA
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03A;1718775-5,3057895-9;35N12 (30/07/2018 - 09/09/2018),  3T56  35N12 (10/09/2018 - 27/10/2018),  35N12 (28/10/2018 - 01/12/2018);2016020957;5.80;APROVADO POR NOTA
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05C;4687943-1,1170845-1;7T12  35N12 (30/07/2018 - 22/12/2018);20170137759;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2103;CÁLCULO I;3;1672787-0;2356T34 (08/10/2018 - 15/12/2018);20160141883;5.30;APROVADO POR NOTA
2;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (30/07/2018 - 22/12/2018);20160142521;-;INDEFERIDO
2;ECT2532;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS;1;1755308-5;4T1234 (30/07/2018 - 22/12/2018);2015094357;7.20;APROVADO
2;ECT2412;MECÂNICA DOS SÓLIDOS;1;1752508-1;24M34 (30/07/2018 - 15/12/2018);20170037234;7.50;APROVADO
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02C;3057895-9,1718775-5;35T34 (30/07/2018 - 09/09/2018),  3T34 5T1234 (10/09/2018 - 27/10/2018),  35T34 (28/10/2018 - 01/12/2018);20150126355;-;CANCELADO
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;3;1808127-6;46M12 (30/07/2018 - 22/12/2018);20180030738;6.40;APROVADO POR NOTA
2;DCO1003;REDES DE COMPUTADORES;1;1804383-8;35N12;2012927618;5.60;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;03D;3432383-1;6M34  25T12 (30/07/2018 - 22/12/2018);20170147272;6.20;APROVADO POR NOTA
2;ECT2202;ÁLGEBRA LINEAR;3;1753781-1;35M12 (30/07/2018 - 15/12/2018);20170032194;0.00;CANCELADO
2;ECT2412;MECÂNICA DOS SÓLIDOS;2;2087565-9;24M12 (30/07/2018 - 15/12/2018);20160142030;5.30;APROVADO POR NOTA
2;MEC1604;MECÂNICA DOS SÓLIDOS II;2;434906-9;24T56 (30/07/2018 - 15/12/2018);2015086088;5.00;APROVADO POR NOTA
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;1;3030343-7;2T12 (30/07/2018 - 15/12/2018);20180030630;-;INDEFERIDO
2;ECT2202;ÁLGEBRA LINEAR;5;1680333-9;46N12 (30/07/2018 - 22/12/2018);2012927583;3.40;REPROVADO
2;MEC1602;SISTEMAS TÉRMICOS II;2;1647050-0;24N12 (30/07/2018 - 15/12/2018);20150127639;6.30;APROVADO POR NOTA
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;2410576-9;46M56 (30/07/2018 - 22/12/2018);20180042274;1.80;REPROVADO
2;ECT2201;CÁLCULO II;5;1912054-2;35N34 (30/07/2018 - 15/12/2018);20160143841;0.80;REPROVADO
2;ECT2202;ÁLGEBRA LINEAR;5;1680333-9;46N12 (30/07/2018 - 22/12/2018);20170043812;0.00;REPROVADO
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01C;1434796-4;24M12  2T56 (30/07/2018 - 01/12/2018);20180030139;3.70;REPROVADO
2;ECT2301;CÁLCULO III;2;2340200-0;35T34 (30/07/2018 - 15/12/2018);20170034493;6.50;APROVADO POR NOTA
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01B;1805797-9,1555898-5;2M56  46T12 (30/07/2018 - 15/12/2018);20170045138;7.00;APROVADO
2;ECT2202;ÁLGEBRA LINEAR;3;1753781-1;35M12 (30/07/2018 - 15/12/2018);20180034933;-;CANCELADO
2;ECT2202;ÁLGEBRA LINEAR;6;2352793-7;35M34 (30/07/2018 - 22/12/2018);20170183170;-;DESISTENCIA
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;3;1914304-6;35N12 (30/07/2018 - 15/12/2018);20180036615;-;INDEFERIDO
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;4;1914304-6;35N34 (30/07/2018 - 15/12/2018);2016090620;1.20;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (30/07/2018 - 22/12/2018);20180032394;7.80;APROVADO
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;2;1328776-3;46T34 (30/07/2018 - 22/12/2018);20170035258;5.00;APROVADO POR NOTA
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03C;3057895-9,1718775-5;35N12 (30/07/2018 - 09/09/2018), 7M34  35N12 (10/09/2018 - 27/10/2018),  35N12 (28/10/2018 - 01/12/2018);20160143260;0.10;REPROVADO
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01A;4523538-6;2M34  24T12 (30/07/2018 - 01/12/2018);2015092414;2.60;REPROVADO
2;ARQ0514;ESPACO E FORMA 01;1;1149643-8;3M3456;2014056979;6.30;APROVADO POR NOTA
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;3;2218079-8;24N12 (30/07/2018 - 15/12/2018);2015012431;5.80;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;01E;2276334-3;3M34  25T34 (30/07/2018 - 22/12/2018);20180041992;-;INDEFERIDO
2;ECT2416;EXPRESSÃO GRÁFICA;03A;2321426-2;2N1234 (30/07/2018 - 03/11/2018),  2N1234 (04/11/2018 - 22/12/2018);2014097336;-;INDEFERIDO
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;03A;3193556-9,2459504-9,1943220-0;24M56  4T34 (30/07/2018 - 01/12/2018);20180029933;7.90;APROVADO
2;ICE1039;NEUROBIOLOGIA DOS SENTIDOS;1;1842426-2,2069422-1;24T56 (30/07/2018 - 15/12/2018);20180041796;9.30;APROVADO
2;ECT2301;CÁLCULO III;2;2340200-0;35T34 (30/07/2018 - 15/12/2018);2016021453;6.30;APROVADO POR NOTA
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;2;1648476-4;46M34 (30/07/2018 - 22/12/2018);20180043093;0.00;REPROVADO
2;DEB0604;BASES CINESIOLÓGICAS DO MOVIMENTO HUMANO;1;4099026-7;56N12;2016090568;8.60;APROVADO
2;ECT2101;PRÉ-CÁLCULO;7;3550015-0;2356T34 (30/07/2018 - 05/10/2018);20170137973;6.30;APROVADO POR NOTA
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;5;2550037-8;46N34 (30/07/2018 - 22/12/2018);20170115887;0.00;REPROVADO
2;DCA0414;INTRODUCAO A ROBOTICA;1;1242315-9;35M12;2016016337;5.00;APROVADO POR NOTA
2;DCA1202;PROGRAMAÇAO AVANÇADA;02A;350751-5;345T56;20170034635;8.40;APROVADO
2;ECT2401;COMPUTAÇÃO NUMÉRICA;04A;2757086-1,2614800-7;2T34  35N12 (30/07/2018 - 01/12/2018);2015083685;5.40;APROVADO POR NOTA
2;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9,1752508-1;24T56 (30/07/2018 - 15/12/2018);2016016177;6.50;APROVADO POR NOTA
2;ECT2412;MECÂNICA DOS SÓLIDOS;3;1752508-1,2087565-9;24T56 (30/07/2018 - 15/12/2018);20160146389;7.40;APROVADO
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;46N12 (30/07/2018 - 22/12/2018);20170031894;1.90;REPROVADO
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;3;1672409-9;24N34 (30/07/2018 - 15/12/2018);20170147263;-;DESISTENCIA
2;ECT2201;CÁLCULO II;1;2646069-8;35M12 (30/07/2018 - 15/12/2018);20160107620;4.50;REPROVADO
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01B;1718775-5,2254759-4;35M34 (30/07/2018 - 09/09/2018), 35M34 4M56 (10/09/2018 - 27/10/2018), 35M34 (28/10/2018 - 01/12/2018);20170042252;4.20;REPROVADO
2;ECT2101;PRÉ-CÁLCULO;8;2340200-0;235T56 (03/09/2018 - 01/12/2018);20170040875;5.30;APROVADO POR NOTA
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04D;3051115-3,4687943-1;7M56  35N34 (30/07/2018 - 22/12/2018);20170032532;6.60;APROVADO POR NOTA
2;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9,1752508-1;24T56 (30/07/2018 - 15/12/2018);2015018936;2.10;REPROVADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180128029;3.20;REPROVADO
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;1;1718474-8;46T34 (30/07/2018 - 22/12/2018);20170038376;6.80;APROVADO POR NOTA
2;ECT2412;MECÂNICA DOS SÓLIDOS;2;2087565-9;24M12 (30/07/2018 - 15/12/2018);20170044776;5.10;APROVADO POR NOTA
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;3;1755308-5;2T56 (30/07/2018 - 15/12/2018);2014080034;7.60;APROVADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180036651;-;INDEFERIDO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180030317;-;INDEFERIDO
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;3;1755308-5;2T56 (30/07/2018 - 15/12/2018);20170031230;7.90;APROVADO
2;MEC1505;CAD PARA ENGENHARIA I;3;3357809-7;35M3456 (30/07/2018 - 28/09/2018);20160142254;6.10;APROVADO POR NOTA
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1615358-0,1674419-7;46T56 (30/07/2018 - 22/12/2018);20170117522;5.60;APROVADO POR NOTA
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180129026;-;INDEFERIDO
2;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (30/07/2018 - 22/12/2018);2016015492;-;INDEFERIDO
2;MEC1702;MECANICA DOS FLUIDOS II;1;2654020-9;46M34 (30/07/2018 - 22/12/2018);2014067730;1.20;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01C;1555898-5,1805797-9;3M34  46T12 (30/07/2018 - 15/12/2018);2016092929;3.20;REPROVADO
2;ECT2413;MECÂNICA DOS FLUIDOS;1;2524058-9,3068002-8;35M56 (30/07/2018 - 15/12/2018);20170036970;-;CANCELADO
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;5;1755308-5;2N12 (30/07/2018 - 15/12/2018);2016011152;-;CANCELADO
2;DCA0103;ANALISE DE SINAIS E SISTEMAS;2;347052-2;246M34;2016012472;5.20;APROVADO POR NOTA
2;MTR0303;NANOMATERIAIS;1;1883170-4;35N34;2013022920;7.40;APROVADO
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;4;1753067-1;24N34 (30/07/2018 - 15/12/2018);2014085237;8.40;APROVADO
2;ECT2413;MECÂNICA DOS FLUIDOS;3;3068002-8,2524058-9;46N34 (30/07/2018 - 22/12/2018);2016018832;6.90;APROVADO POR NOTA
2;ECT2412;MECÂNICA DOS SÓLIDOS;2;2087565-9;24M12 (30/07/2018 - 15/12/2018);2014097336;-;INDEFERIDO
2;DGN0100;INTRODUÇÃO AO ESTUDO DO DESIGN;1;2322190-1;2M2345;2013090457;-;INDEFERIDO
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;4;1914304-6;35N34 (30/07/2018 - 15/12/2018);20170031974;4.10;REPROVADO
2;ECT2416;EXPRESSÃO GRÁFICA;02B;1772123-9;35T12 (30/07/2018 - 03/11/2018), 35M56 (04/11/2018 - 22/12/2018);20170041390;6.20;APROVADO POR NOTA
2;DCA0110;MODELAGEM E ANALISE DE SISTEMAS DINAMICOS;2;1328152-8;35M34;2014066760;0.50;REPROVADO
2;MEC1604;MECÂNICA DOS SÓLIDOS II;2;434906-9;24T56 (30/07/2018 - 15/12/2018);2015090877;5.60;APROVADO POR NOTA
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05A;4687943-1,1170845-1;6T34  35N12 (30/07/2018 - 22/12/2018);20170038590;-;INDEFERIDO
2;ELE2715.1;CIRCUITOS DIGITAIS - LABORATÓRIO;2;2566657-8;2N34;2016015198;6.80;APROVADO POR NOTA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;3;4857669-9;36T12 (30/07/2018 - 15/12/2018);20180034719;-;INDEFERIDO
2;ECT2540;PROGRAMAÇÃO ORIENTADA A OBJETOS;01A;1170845-1;24T34 (30/07/2018 - 22/12/2018);20180002223;2.00;REPROVADO
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;2;1894891-1;35M56 (30/07/2018 - 15/12/2018);20170040650;1.90;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2103;CÁLCULO I;8;2565098-1;46T56 (30/07/2018 - 22/12/2018);20170035919;-;CANCELADO
2;CAC1103;METEOROLOGIA E CLIMATOLOGIA;1;2411669-8;35T12;2015093117;5.90;APROVADO POR NOTA
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;5;3891450-8;2N34 (30/07/2018 - 15/12/2018);20170182816;6.60;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;8;2340200-0;235T56 (03/09/2018 - 01/12/2018);20180039072;5.30;APROVADO POR NOTA
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;4;1674419-7,1717461-1;24N12 (30/07/2018 - 15/12/2018);20170115760;5.30;APROVADO POR NOTA
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;5;1755308-5;2N12 (30/07/2018 - 15/12/2018);20180127881;8.10;APROVADO
2;DEB0602;PROCESSOS E CERTIFICAÇÃO DE SOFTWARE EM SAÚDE;1;2488270-6;2N34 4N12;2013017564;9.10;APROVADO
2;MOR0070;BLOCO MORFOLOGICO;1;3492786-9,3027221-3,1667882-8,2318723-1;24N1234;2014097695;5.00;APROVADO POR NOTA
2;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;3;3066375-1;6N1234 (30/07/2018 - 22/12/2018);20170037637;7.00;APROVADO
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;4;1319338-6;2N12 (30/07/2018 - 15/12/2018);20180036731;8.50;APROVADO
2;CIV1206;MICROBIOLOGIA AMBIENTAL;1;1764855-8;5M3456 (30/07/2018 - 22/12/2018);2013077731;0.00;CANCELADO
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;05D;1312423-6;7T12  35N12 (30/07/2018 - 01/12/2018);20180107682;-;CANCELADO
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02A;1763991-5;24M56  3T34 (30/07/2018 - 01/12/2018);20170115582;5.00;APROVADO POR NOTA
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02C;3057895-9,1718775-5;35T34 (30/07/2018 - 09/09/2018),  3T34 5T1234 (10/09/2018 - 27/10/2018),  35T34 (28/10/2018 - 01/12/2018);20170035098;5.00;APROVADO POR NOTA
