UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
SISTEMA INTEGRADO DE GESTÃO DE ATIVIDADES ACADÊMICAS
RELATÓRIO DE NOTAS SEMESTRAIS
CURSO;CIÊNCIAS E TECNOLOGIA/ECT - NATAL - BACHARELADO
ANO;2015

Período;Código;Nome;Turma;Siape;Horário;Matrícula;Nota;Situação;
2;ECT2101;PRÉ-CÁLCULO;06;2998728-0;2356N12 (27/07/2015 - 29/09/2015);2015082365;3.50;REPROVADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;04;1879244-0;35T34 (27/07/2015 - 19/12/2015);2014097078;3.20;REPROVADO;
2;PTR0102;GEOLOGIA E GEOFISICA DO PETRÓLEO;01;1347984-1;45T56;2013020265;7.10;APROVADO;
2;PRO1101;INTRODUÇÃO Á ENGENHARIA DE PRODUÇÃO;01;1169093-5;35N12;2013018230;-;INDEFERIDO;
2;ECT2201;CÁLCULO II;07;2998751-4;46M56 (27/07/2015 - 19/12/2015);2015017053;8.80;APROVADO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;01;1752508-1;35M34 (27/07/2015 - 19/12/2015);2014026049;5.00;APROVADO POR NOTA;
2;DEF1022;TREINAMENTO ESPORTIVO APLICADO À EDUCAÇÃO FÍSICA ESCOLAR;01;1943200-5;35M56;2015093251;9.20;APROVADO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;03;2550037-8;35N34 (27/07/2015 - 19/12/2015);2011011113;0.50;REPROVADO;
2;DCA0201;PARADIGMAS DE PROGRAMAÇÃO;01A;1279464-5;246M12;2013018991;8.00;APROVADO;
2;DEF0650;ATIVIDADE FISICA, SAUDE E QUALIDADE DE VIDA;05;349687-4;24M56;2013020597;8.80;APROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01C;1675779-5,2757086-1;6M56  35T12 (27/07/2015 - 19/12/2015);2013070570;2.30;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2201;CÁLCULO II;04;2583622-8;46N12 (27/07/2015 - 19/12/2015);2012919296;-;CANCELADO;
2;MEC1609;MECÂNICA DOS SÓLIDOS II;01;1338331-2;35T56 (27/07/2015 - 19/12/2015);2014079220;-;INDEFERIDO;
2;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;02;1107727-3;24M12;2014097229;-;INDEFERIDO;
2;ECT1211;ÁLGEBRA LINEAR;02;2087430-0;246T56 (27/07/2015 - 12/12/2015);2012918539;1.70;CANCELADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;02;1894891-1;46M56 (27/07/2015 - 19/12/2015);2014096867;0.90;REPROVADO;
2;ECT2301;CÁLCULO III;03;2141197-4;46N12 (27/07/2015 - 19/12/2015);2011005911;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT1211;ÁLGEBRA LINEAR;01;2565098-1;246M34 (27/07/2015 - 12/12/2015);2015082249;8.30;APROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;2242299-6;2T56 (27/07/2015 - 19/12/2015);2014074780;8.20;APROVADO;
2;ECT2101;PRÉ-CÁLCULO;01;1091102-4;2356T12 (27/07/2015 - 29/09/2015);20150125465;5.00;APROVADO POR NOTA;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;03;2550037-8;35N34 (27/07/2015 - 19/12/2015);20150141173;7.30;APROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;01;1746037-1;2T12 (27/07/2015 - 19/12/2015);2014068094;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2416;EXPRESSÃO GRÁFICA;01A;1772123-9;46T34 (27/07/2015 - 10/10/2015),  4T34 6T3344 (11/10/2015 - 28/11/2015);2013043214;-;INDEFERIDO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;1060782-1;4T56  35N34 (27/07/2015 - 21/11/2015);2015086560;7.60;APROVADO;
2;DCA0107;SISTEMAS DE TRANSMISSAO DE DADOS;03;6347003-1;35M56;2013021262;6.50;APROVADO POR NOTA;
2;ECT2416;EXPRESSÃO GRÁFICA;05B;2246099-5;2N1234 (27/07/2015 - 10/10/2015),  7T12  2N1234 (11/10/2015 - 05/12/2015);2012927780;1.80;REPROVADO POR MÉDIA E POR FALTAS;
2;DCO0003;REDES DE COMPUTADORES I;01;2227734-1;24N34;2013021638;8.80;APROVADO;
2;CIV1105;ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL;02;1177742-9;23T12;2012926361;6.60;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;04;1746037-1;2N12 (27/07/2015 - 19/12/2015);2014072097;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;MTR0302;ENGENHARIA DOS MATERIAIS EXPERIMENTAL;01;1639676-8,1652765-0,1883170-4;6N1234;2013020837;8.90;APROVADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;01A;2995671-6;2T123 (27/07/2015 - 21/11/2015);2014053921;-;INDEFERIDO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;02;2245481-2;2T12 (27/07/2015 - 19/12/2015);2013021754;7.00;APROVADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;03;2218079-8;35N12 (27/07/2015 - 19/12/2015);2012037876;1.30;REPROVADO;
2;ECT2104;QUÍMICA GERAL;02B;1481705-7;3M34  35T34 (27/07/2015 - 19/12/2015);2015013591;-;INDEFERIDO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;03;1655461-4;46N34 (27/07/2015 - 19/12/2015);2013081091;8.00;APROVADO;
2;CIV1103;METEOROLOGIA E CLIMATOLOGIA;01;2967212-2;4T1234;2012920555;6.30;APROVADO POR NOTA;
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;04;1615358-0;35N12 (27/07/2015 - 19/12/2015);2011008950;1.70;REPROVADO;
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;06;1051570-6;4N34 (27/07/2015 - 19/12/2015);2014096221;6.00;APROVADO POR NOTA;
2;ECT2101;PRÉ-CÁLCULO;06;2998728-0;2356N12 (27/07/2015 - 29/09/2015);2014096070;0.90;REPROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;04;1753067-1;46N12 (27/07/2015 - 19/12/2015);2012922980;-;CANCELADO;
2;ECT2104;QUÍMICA GERAL;05B;1523912-0;4M34  35T34 (27/07/2015 - 19/12/2015);2012926218;-;INDEFERIDO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;04;1648476-4;35N12 (27/07/2015 - 19/12/2015);2014073960;-;TRANCADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;01;1753123-5;35M56 (27/07/2015 - 19/12/2015);2013061393;-;DESISTENCIA;
2;ECT2101;PRÉ-CÁLCULO;07;2998728-0;2356N34 (27/07/2015 - 29/09/2015);2014090003;-;INDEFERIDO;
2;MEC1608;MÁQUINAS DE FLUXO;02;349104-0;24N12 (27/07/2015 - 19/12/2015);2012918735;7.00;APROVADO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;03;1319338-6;2N12 (27/07/2015 - 19/12/2015);2014096562;-;DESISTENCIA;
2;ECT2201;CÁLCULO II;06;1680333-9;46T56 (27/07/2015 - 19/12/2015);2015015630;5.60;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;01;1746037-1;2T12 (27/07/2015 - 19/12/2015);2014096455;0.00;CANCELADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;04;1879244-0;35T34 (27/07/2015 - 19/12/2015);2015010858;3.70;REPROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;02;1894891-1;46M56 (27/07/2015 - 19/12/2015);2010042654;0.30;CANCELADO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;02;2550037-8;35T56 (27/07/2015 - 19/12/2015);2014029550;8.70;APROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;04;2159567-6;46N12 (27/07/2015 - 19/12/2015);2014097434;6.70;APROVADO POR NOTA;
2;ECT2202;ÁLGEBRA LINEAR;04;1671983-4;46N34 (27/07/2015 - 19/12/2015);2015012692;-;CANCELADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;01;1475328-8;35M12 (27/07/2015 - 19/12/2015);2014074556;5.60;APROVADO POR NOTA;
2;ECT2201;CÁLCULO II;01;2571630-3;46M12 (27/07/2015 - 19/12/2015);2015083086;6.60;APROVADO POR NOTA;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01A;1753722-5,2223235-6;35M12  4T34 (27/07/2015 - 21/11/2015);2015020433;-;INDEFERIDO;
2;PTR0103;QUÍMICA DO PETRÓLEO;01;1531209-9;45T12;2012917344;-;INDEFERIDO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;02;2245481-2;2T12 (27/07/2015 - 19/12/2015);20150127281;-;DESISTENCIA;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01A;2223235-6,1753722-5;35M12  4T34 (27/07/2015 - 21/11/2015);2015082928;6.20;APROVADO POR NOTA;
2;DCA0204;ESTRUTURAS DE DADOS;02A;1746084-2;24M34  5T12;2012920635;7.00;APROVADO;
2;ECT2103;CÁLCULO I;01;1672787-0;2356T12 (05/10/2015 - 19/12/2015);2014096240;-;INDEFERIDO;
2;MTR0453;PROCESSOS DE FABRICAÇÃO DOS METAIS;01;1297264-1;24T12;2010041429;-;DESISTENCIA;
2;ECT1503;MATEMÁTICA FINANCEIRA;01;1753123-5;35T56 (27/07/2015 - 19/12/2015);2012927190;6.30;APROVADO POR NOTA;
2;MEC1705;CAD PARA ENGENHARIA II;03;347936-8;2T1234 (27/07/2015 - 19/12/2015);2012922602;-;INDEFERIDO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;01;1746037-1;2T12 (27/07/2015 - 19/12/2015);2014097480;-;TRANCADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01C;2223235-6;35M12  6T34 (27/07/2015 - 21/11/2015);2015012271;6.00;APROVADO POR NOTA;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;04;1319338-6;2N34 (27/07/2015 - 19/12/2015);2009031440;0.30;REPROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;02;1894891-1;46M56 (27/07/2015 - 19/12/2015);2014080938;0.20;CANCELADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03D;3687943-8;7M56  35N12 (27/07/2015 - 19/12/2015);2012971895;0.00;REPROVADO;
2;MEC1506;METALOGRAFIA E TRATAMENTOS TÉRMICOS;01;2613355-7;35T34 (27/07/2015 - 19/12/2015);2012037517;-;INDEFERIDO;
2;MEC1505;CAD PARA ENGENHARIA I;01;1792669-8;35T12 (27/07/2015 - 19/12/2015);2011009133;8.20;APROVADO;
2;MEC1602;SISTEMAS TÉRMICOS II;02;1770049-5;5T34 6T56 (27/07/2015 - 19/12/2015);2014001460;5.70;APROVADO POR NOTA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;01;1475328-8;35M12 (27/07/2015 - 19/12/2015);2012925490;2.30;CANCELADO;
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;05;1615358-0,2223417-1;35M34 (27/07/2015 - 19/12/2015);2014098290;-;CANCELADO;
2;ECT2403;FÍSICA EXPERIMENTAL II;01A;1718474-8;2T123 (27/07/2015 - 21/11/2015);2014048805;7.50;APROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;1753896-5;35M34 (27/07/2015 - 19/12/2015);2015015095;7.30;APROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04B;3687943-8,1170845-1;6T56  35N34 (27/07/2015 - 19/12/2015);2013044169;-;INDEFERIDO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;03D;2614800-7;7M56  46N12 (27/07/2015 - 28/11/2015);2012923065;1.00;REPROVADO;
2;ECT2101;PRÉ-CÁLCULO;04;6350665-5;2356T56 (27/07/2015 - 29/09/2015);2015016735;5.10;APROVADO POR NOTA;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;02;1894891-1;46M56 (27/07/2015 - 19/12/2015);2012918520;1.20;CANCELADO;
2;ECT2403;FÍSICA EXPERIMENTAL II;14A;1801831-1;7M456 (27/07/2015 - 31/10/2015);2014048940;7.70;APROVADO;
2;DCA0100;MATEMATICA DISCRETA;01;2970917-4;35T12;2012921070;7.80;APROVADO;
2;MEC1505;CAD PARA ENGENHARIA I;01;1792669-8;35T12 (27/07/2015 - 19/12/2015);2014023922;5.60;APROVADO POR NOTA;
2;ECT2307;FÍSICA EXPERIMENTAL I;05A;1717472-6;3T456 (27/07/2015 - 31/10/2015);2014039762;8.30;APROVADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;18A;2144133-4;7T123 (27/07/2015 - 31/10/2015);2013073376;5.80;APROVADO POR NOTA;
2;ECT1312;CÁLCULO III;01;4857669-9,2087430-0;246M56 (27/07/2015 - 12/12/2015);2013063861;0.00;REPROVADO;
2;DBF3003;BIOFÍSICA;01A;7336527-2;35N34;2011006220;6.90;APROVADO POR NOTA;
2;ECT2104;QUÍMICA GERAL;03C;1036401-5;7M12  35N34 (27/07/2015 - 19/12/2015);2014074340;-;INDEFERIDO;
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;05;2223417-1,1615358-0;35M34 (27/07/2015 - 19/12/2015);2014097695;5.40;APROVADO POR NOTA;
2;PTR0102;GEOLOGIA E GEOFISICA DO PETRÓLEO;01;1347984-1;45T56;2013017850;5.00;APROVADO POR NOTA;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;01;1753123-5;35M56 (27/07/2015 - 19/12/2015);2015015611;5.40;APROVADO POR NOTA;
2;QUI0311;QUIMICA BASICA;03;1217152-4;35T34;2013063173;-;INDEFERIDO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1914304-6;46M34 (27/07/2015 - 19/12/2015);2014057072;-;INDEFERIDO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;02;1808127-6;35M56 (27/07/2015 - 19/12/2015);2014072570;-;INDEFERIDO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;03;1746024-9;2M34 (27/07/2015 - 19/12/2015);2015094731;-;INDEFERIDO;
2;ECT2104;QUÍMICA GERAL;01C;3432383-1;2M56  35T12 (27/07/2015 - 19/12/2015);2014066859;-;INDEFERIDO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;02;2550037-8;35T56 (27/07/2015 - 19/12/2015);2014056271;7.50;APROVADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;01A;2995671-6;2T123 (27/07/2015 - 21/11/2015);2013061240;-;INDEFERIDO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;01;1752508-1;35M34 (27/07/2015 - 19/12/2015);2012966966;-;CANCELADO;
2;MTR0301;ESTRUTURA DOS MATERIAIS;01;1938946-1;24N12;2011006042;5.10;APROVADO POR NOTA;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03B;3687943-8;4T56  35N12 (27/07/2015 - 19/12/2015);2012922980;-;INDEFERIDO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;01;1475328-8;35M12 (27/07/2015 - 19/12/2015);2011016915;5.00;APROVADO POR NOTA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;03;1475328-8;35N12 (27/07/2015 - 19/12/2015);2014098389;5.00;APROVADO POR NOTA;
2;MTR0352;MATÉRIAS-PRIMAS CERÂMICAS;01;1883170-4;35T56;2012928393;6.20;APROVADO POR NOTA;
2;ECT2500;INTRODUÇÃO ÀS ENGENHARIAS;02;1640260-1;4T56 (27/07/2015 - 19/12/2015);2012921712;8.30;APROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;04;1746037-1;2N12 (27/07/2015 - 19/12/2015);2015002041;0.30;REPROVADO POR MÉDIA E POR FALTAS;
2;DBF3003;BIOFÍSICA;01A;7336527-2;35N34;2012922620;6.50;APROVADO POR NOTA;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02C;1805797-9;46M56  5T34 (27/07/2015 - 28/11/2015);2011012175;0.00;CANCELADO;
2;MEC1509;METROLOGIA INDUSTRIAL;04;2150023-3;35N12 (27/07/2015 - 19/12/2015);2013063905;5.80;APROVADO POR NOTA;
2;MEC1505;CAD PARA ENGENHARIA I;03;3357809-7;6N1234 (27/07/2015 - 19/12/2015);2014025140;-;INDEFERIDO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;03;1746024-9;2M34 (27/07/2015 - 19/12/2015);2015014697;4.60;REPROVADO;
2;ECT2101;PRÉ-CÁLCULO;06;2998728-0;2356N12 (27/07/2015 - 29/09/2015);2014098422;-;CANCELADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;03;2218079-8;35N12 (27/07/2015 - 19/12/2015);2014048592;7.50;APROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;03;1655461-4;46N34 (27/07/2015 - 19/12/2015);2014085139;5.80;APROVADO POR NOTA;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;06;1885409-7,1755308-5;4T12 (27/07/2015 - 19/12/2015);2014097130;6.30;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;04;1746024-9;2N34 (27/07/2015 - 19/12/2015);2015018650;5.90;APROVADO POR NOTA;
2;PRO1201;FONTES DE INFORMAÇÃO PARA ENGENHARIA DE PRODUÇÃO;01;277076-0;3T34;2013018230;7.00;APROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;03;1475328-8;35N12 (27/07/2015 - 19/12/2015);2013071077;-;DESISTENCIA;
2;ECT2416;EXPRESSÃO GRÁFICA;03A;1772123-9;46T12 (27/07/2015 - 10/10/2015),  4T12 6T1122 (11/10/2015 - 28/11/2015);2011015121;2.60;REPROVADO;
2;MTR0355;TERMODINÂMICA APLICADA A MATERIAIS;01;1350249-4;24T56;2011009008;7.20;APROVADO;
2;ECT1405;MODELAGEM INTEGRADA;01B;2066958-7;2M3456 35M56  2T34 (27/07/2015 - 30/08/2015), 2M3456 35M56 (31/08/2015 - 27/09/2015);2014026862;8.80;APROVADO;
2;ECT2101;PRÉ-CÁLCULO;04;6350665-5;2356T56 (27/07/2015 - 29/09/2015);2014066868;2.80;CANCELADO;
2;ECT2101;PRÉ-CÁLCULO;05;2111020-6;2356N12 (27/07/2015 - 29/09/2015);2012917513;-;INDEFERIDO;
2;MEC1507;SISTEMAS TÉRMICOS I;03;2119281-4;24T56 (27/07/2015 - 19/12/2015);2012919670;7.00;APROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04D;2057895-6;46N12 (27/07/2015 - 30/08/2015),  2T56  46N12 (31/08/2015 - 10/10/2015),  46N12 (11/10/2015 - 05/12/2015);2014054820;5.40;APROVADO POR NOTA;
2;ICE1019;NEUROETOLOGIA;01;2183828-5;35M234 (03/11/2015 - 10/12/2015);2014027190;2.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04B;1060782-1;4T56  35N12 (27/07/2015 - 21/11/2015);2014048396;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;03;3550015-0;35T34 (27/07/2015 - 19/12/2015);2015019577;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;04;1879244-0;35T34 (27/07/2015 - 19/12/2015);2015014196;0.90;REPROVADO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;02;2212882-6;35M56 (27/07/2015 - 19/12/2015);2011012335;6.00;APROVADO POR NOTA;
2;ECT2412;MECÂNICA DOS SÓLIDOS;03;2087565-9;35N12 (27/07/2015 - 19/12/2015);2013080826;5.00;APROVADO POR NOTA;
2;MEC1531;MANUTENÇÃO INDUSTRIAL;01;347080-8;24T12;2013019747;8.90;APROVADO;
2;ECT2101;PRÉ-CÁLCULO;02;3550015-0;2356T12 (27/07/2015 - 29/09/2015);2014095903;-;INDEFERIDO;
2;CIV1203;PEDOLOGIA;01;1662859-6;2M34 4M56;2011010715;9.10;APROVADO;
2;ECT2101;PRÉ-CÁLCULO;07;2998728-0;2356N34 (27/07/2015 - 29/09/2015);2014066189;-;INDEFERIDO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;04;1746037-1;2N12 (27/07/2015 - 19/12/2015);20150141290;-;EXCLUIDA;
2;ECT2403;FÍSICA EXPERIMENTAL II;13A;1801831-1;7M123 (27/07/2015 - 31/10/2015);2014056790;7.80;APROVADO;
2;CIV1102;QUÍMICA AMBIENTAL I;01;2246777-9;56T56;2012980983;8.00;APROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;04;1717472-6;35N34 (27/07/2015 - 19/12/2015);2012925613;0.50;REPROVADO POR MÉDIA E POR FALTAS;
2;MEC1508;DINÂMICA;01;1837132-1;35T12 (27/07/2015 - 19/12/2015);2012918646;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;04;1879244-0;35T34 (27/07/2015 - 19/12/2015);2014080310;2.80;REPROVADO;
2;ECT1405;MODELAGEM INTEGRADA;02C;2066958-7;7T12  2N1234 35N34 (27/07/2015 - 30/08/2015),  2N1234 35N34 (31/08/2015 - 27/09/2015);2013022223;-;DESISTENCIA;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;01;1755308-5,1885409-7;2T34 (27/07/2015 - 19/12/2015);2015019610;8.90;APROVADO;
2;MEC1509;METROLOGIA INDUSTRIAL;02;2150023-3;35M12 (27/07/2015 - 19/12/2015);2012921338;5.00;APROVADO POR NOTA;
2;ECT2307;FÍSICA EXPERIMENTAL I;01A;2995671-6;2T123 (27/07/2015 - 21/11/2015);2014042196;-;INDEFERIDO;
2;ECT1405;MODELAGEM INTEGRADA;01A;2066958-7;2M3456 35M56  2T12 (27/07/2015 - 30/08/2015), 2M3456 35M56 (31/08/2015 - 27/09/2015);2014048331;-;INDEFERIDO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;04;2218079-8;35N34 (27/07/2015 - 19/12/2015);2012920920;7.00;APROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03A;1057895-3,2254759-4;2N1234 (27/07/2015 - 30/08/2015), 7M12  2N1234 (31/08/2015 - 10/10/2015),  2N1234 (11/10/2015 - 12/12/2015);2012037491;5.00;APROVADO POR NOTA;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1914304-6;46M34 (27/07/2015 - 19/12/2015);2015010651;-;CANCELADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;1753896-5;35M34 (27/07/2015 - 19/12/2015);2015011256;7.10;APROVADO;
2;MEC1609;MECÂNICA DOS SÓLIDOS II;02;1338331-2;35N12 (27/07/2015 - 19/12/2015);2012927609;5.10;APROVADO POR NOTA;
2;DBG0037;BIOINFORMÁTICA BÁSICA;01;3646062-3;35M56;2013019630;-;INDEFERIDO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;04;1648476-4;35N12 (27/07/2015 - 19/12/2015);2011015954;3.90;CANCELADO;
2;CIV1203;PEDOLOGIA;01;1662859-6;2M34 4M56;2011011392;8.80;APROVADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;07;2246519-9;26N12 (27/07/2015 - 19/12/2015);2015001581;-;INDEFERIDO;
2;ECT2202;ÁLGEBRA LINEAR;01;2565098-1;24M56 (27/07/2015 - 19/12/2015);2015003414;1.80;REPROVADO;
2;ECT2101;PRÉ-CÁLCULO;02;3550015-0;2356T12 (27/07/2015 - 29/09/2015);2015017035;-;INDEFERIDO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;03;2550037-8;35N34 (27/07/2015 - 19/12/2015);2013070150;7.70;APROVADO;
2;ECT2101;PRÉ-CÁLCULO;05;2111020-6;2356N12 (27/07/2015 - 29/09/2015);2015020095;-;INDEFERIDO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;01;1752508-1;35M34 (27/07/2015 - 19/12/2015);2010037014;6.80;APROVADO POR NOTA;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;02;1894891-1;46M56 (27/07/2015 - 19/12/2015);2015002023;5.40;APROVADO POR NOTA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;04;1717472-6;35N34 (27/07/2015 - 19/12/2015);2015020451;-;EXCLUIDA;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;02;1755308-5,1885409-7;2T56 (27/07/2015 - 19/12/2015);2014085569;8.10;APROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03D;2254759-4,1057895-3;2N1234 (27/07/2015 - 30/08/2015),  2T56  2N1234 (31/08/2015 - 10/10/2015),  2N1234 (11/10/2015 - 12/12/2015);2013073643;0.00;REPROVADO;
2;ECT2103;CÁLCULO I;05;2111020-6;2356N12 (05/10/2015 - 19/12/2015);2013063736;-;INDEFERIDO;
2;ECT2416;EXPRESSÃO GRÁFICA;01B;1772123-9;46T34 (27/07/2015 - 10/10/2015),  3T12 46T34 (11/10/2015 - 28/11/2015);2013020040;-;INDEFERIDO;
2;ECT1405;MODELAGEM INTEGRADA;01C;2066958-7;2M3456 35M56  2T56 (27/07/2015 - 30/08/2015), 2M3456 35M56 (31/08/2015 - 27/09/2015);2012921801;4.50;REPROVADO;
2;CIV0348;LEGISLACAO E SEGURANCA DO TRABALHO;02;1330408-1;24N12;2012918922;8.50;APROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;02;2245481-2;2T12 (27/07/2015 - 19/12/2015);2014096983;6.90;APROVADO POR NOTA;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;03;1655461-4;46N34 (27/07/2015 - 19/12/2015);2015014392;-;TRANCADO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;04;1648476-4;35N12 (27/07/2015 - 19/12/2015);2009031547;-;CANCELADO;
2;ECT2416;EXPRESSÃO GRÁFICA;05B;2246099-5;2N1234 (27/07/2015 - 10/10/2015),  7T12  2N1234 (11/10/2015 - 05/12/2015);2011006928;7.40;APROVADO;
2;DCA0202;CIRCUITOS DIGITAIS;02B;2147331-7,1543191-8;3T3456 5T56;2011012596;-;TRANCADO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;01;1330358-1;35T12 (27/07/2015 - 19/12/2015);2014097167;6.00;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;03;1746024-9;2M34 (27/07/2015 - 19/12/2015);2015085160;-;INDEFERIDO;
2;DCO0009;SISTEMAS DIGITAIS;01;1096122-6;35N34;2009032390;7.10;APROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;05;2245481-2;2N12 (27/07/2015 - 19/12/2015);2012972014;5.00;CANCELADO;
