periodo,codigo,nome,turma,siape,horario,matricula,nota,situacao
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,04D,1312423-6,7T34  46N34 (11/02/2019 - 15/06/2019),20160108842,7.00,APROVADO
1,ECT2201,CÁLCULO II,4,2998751-4,35N34 (11/02/2019 - 29/06/2019),20160108842,5.00,APROVADO POR NOTA
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,3,1912054-2,24N12 (11/02/2019 - 29/06/2019),20160108842,6.60,APROVADO POR NOTA
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,3,1808127-6,35T56 (11/02/2019 - 29/06/2019),20160108842,-,INDEFERIDO
1,ECT2202,ÁLGEBRA LINEAR,1,2340200-0,46T56 (11/02/2019 - 29/06/2019),20160108842,-,INDEFERIDO
1,ECT2104,QUÍMICA GERAL,03E,3432383-1,36M34  6T34 (11/02/2019 - 29/06/2019),20180135060,-,INDEFERIDO
1,DEF0038,METODOLOGIAS RECREATIVAS,1,348064-1,35T56,2014077558,-,INDEFERIDO
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,3,1319338-6,2M56 (11/02/2019 - 29/06/2019),20170041952,7.60,APROVADO
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,1,2087054-1,2M56 (11/02/2019 - 29/06/2019),20170040454,6.40,APROVADO POR NOTA
1,MEC1505,CAD PARA ENGENHARIA I,4,3357809-7,35M1234 (11/02/2019 - 16/04/2019),20170041952,6.70,APROVADO POR NOTA
1,MEC1508,DINÂMICA,1,1837132-1,46M12 (11/02/2019 - 29/06/2019),20170032274,-,TRANCADO
1,DCO1003,REDES DE COMPUTADORES,1,1804383-8,35N12,20160106481,-,INDEFERIDO
1,FPE0087,LÍNGUA BRASILEIRA DE SINAIS - LIBRAS,2,3026619-1,2N1234 (11/02/2019 - 29/06/2019),20160106481,-,INDEFERIDO
1,ECT2416,EXPRESSÃO GRÁFICA,03B,1772123-9,"2N1234 (11/02/2019 - 12/05/2019),  24T56 (13/05/2019 - 29/06/2019)",20150126364,5.40,APROVADO POR NOTA
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,2,1753234-7,46T56 (11/02/2019 - 29/06/2019),20170044417,5.30,APROVADO POR NOTA
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,6,1319338-6,3N12 (11/02/2019 - 29/06/2019),20180034370,-,INDEFERIDO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1914304-6,46T34 (11/02/2019 - 29/06/2019),20170034410,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,7,4857669-9,25T56 (11/02/2019 - 29/06/2019),20180135471,0.80,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2416,EXPRESSÃO GRÁFICA,03A,1772123-9,2N1234 (11/02/2019 - 29/06/2019),20170139207,-,INDEFERIDO
1,ELE2715.0,CIRCUITOS DIGITAIS - TEORIA,1,2566657-8,2T56,2014089503,5.80,APROVADO POR NOTA
1,ELE2715.1,CIRCUITOS DIGITAIS - LABORATÓRIO,2,2566657-8,2N34,2014089503,6.30,APROVADO POR NOTA
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,1753067-1,35T12 (11/02/2019 - 29/06/2019),20190080770,3.30,REPROVADO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20180135711,1.50,REPROVADO
1,ECT2101,PRÉ-CÁLCULO,8,3550015-0,24M56 (11/02/2019 - 29/06/2019),20180135711,-,TRANCADO
1,ECT2101,PRÉ-CÁLCULO,3,1672787-0,2356M56 (11/02/2019 - 19/04/2019),20180034370,-,INDEFERIDO
1,ECT2202,ÁLGEBRA LINEAR,1,2340200-0,46T56 (11/02/2019 - 29/06/2019),20170030897,7.80,APROVADO
1,MEC1704,MECÂNICA DOS SÓLIDOS III,1,3046530-5,46M34 (11/02/2019 - 29/06/2019),2016012839,9.40,APROVADO
1,MEC1506,METALOGRAFIA E TRATAMENTOS TÉRMICOS,3,3078532-6,2N12 6N34 (11/02/2019 - 29/06/2019),20160106383,7.80,APROVADO
1,ECT2307,FÍSICA EXPERIMENTAL I,07A,1717472-6,5T456 (25/02/2019 - 01/06/2019),20160106383,6.00,APROVADO POR NOTA
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,4,1475328-8,35N12 (11/02/2019 - 29/06/2019),20160106383,6.40,APROVADO POR NOTA
1,ECT2202,ÁLGEBRA LINEAR,5,2276754-3,46N34 (11/02/2019 - 29/06/2019),20150121690,7.30,APROVADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,01D,1943220-0,3M56  46T12 (11/02/2019 - 15/06/2019),20180108741,-,INDEFERIDO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,3,1808127-6,35T56 (11/02/2019 - 29/06/2019),20170137866,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20180108741,-,INDEFERIDO
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,4,1319338-6,2N12 (11/02/2019 - 29/06/2019),20180108741,6.00,APROVADO POR NOTA
1,DEB0503,SISTEMAS DE INFORMAÇÃO NA SAÚDE,1,2613423-5,3N12 5N34,20170037136,6.90,APROVADO POR NOTA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20170041110,-,INDEFERIDO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,2,1544724-5,5M12 (11/02/2019 - 29/06/2019),20170041110,0.00,CANCELADO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,4,1912054-2,24N34 (11/02/2019 - 29/06/2019),20170095659,1.60,REPROVADO
1,ECT2301,CÁLCULO III,5,2583622-8,46N34 (11/02/2019 - 29/06/2019),2016022370,5.30,APROVADO POR NOTA
1,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,2,1328776-3,35T56 (11/02/2019 - 29/06/2019),2016013854,5.00,APROVADO POR NOTA
1,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,05D,"3051115-3,3193556-9",7T12  46N12 (11/02/2019 - 29/06/2019),2016022370,3.70,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2202,ÁLGEBRA LINEAR,1,2340200-0,46T56 (11/02/2019 - 29/06/2019),2014002842,-,INDEFERIDO
1,DCO1031,REDES DE ALTA VELOCIDADE,1,346605-3,24N12,2014068192,7.10,APROVADO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,3,3242299-9,3M34 (11/02/2019 - 29/06/2019),20180033275,7.70,APROVADO
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,3,1672409-9,35M12 (11/02/2019 - 29/06/2019),20180033275,5.00,APROVADO POR NOTA
1,ECT2412,MECÂNICA DOS SÓLIDOS,4,"1752508-1,2087565-9",46N12 (11/02/2019 - 29/06/2019),20150121690,1.80,REPROVADO
1,ECT2104,QUÍMICA GERAL,02E,2276334-3,36M56  5T34 (11/02/2019 - 29/06/2019),20170117101,4.20,CANCELADO
1,ICE1037,INTRODUÇÃO À NEUROCIÊNCIA,1,1728817-9,24M234 (11/02/2019 - 27/03/2019),20170117101,4.70,CANCELADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,03C,1434796-4,4M56  46T34 (11/02/2019 - 15/06/2019),20170117101,3.70,CANCELADO
1,ECT2104,QUÍMICA GERAL,03C,3432383-1,3M34 6M1234 (11/02/2019 - 29/06/2019),20190080519,-,INDEFERIDO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,3,1808127-6,35T56 (11/02/2019 - 29/06/2019),20180134680,6.70,APROVADO POR NOTA
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,4,3030343-7,2N12 (11/02/2019 - 29/06/2019),20180156720,-,INDEFERIDO
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20180156720,-,INDEFERIDO
1,ECT2411,CIÊNCIA E TECNOLOGIA DOS MATERIAIS,02D,"3057895-9,1718775-5","46T56 (11/02/2019 - 10/03/2019),  46T56 5T12 (11/03/2019 - 27/04/2019),  46T56 (28/04/2019 - 08/06/2019)",20190003805,2.30,REPROVADO
1,ECT2301,CÁLCULO III,4,2583622-8,46N12 (11/02/2019 - 29/06/2019),20190107603,8.00,APROVADO
1,ICE1043,GENÉTICA DO COMPORTAMENTO ANIMAL,1,2183828-5,35M234 (13/05/2019 - 29/06/2019),20180041796,5.80,APROVADO POR NOTA
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,04B,1312423-6,3T56  46N34 (11/02/2019 - 15/06/2019),20180041796,3.00,REPROVADO
1,CIV1202,GESTÃO AMBIENTAL,1,3064594-0,24M12,2016012178,9.20,APROVADO
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,2,1475328-8,35M34 (11/02/2019 - 29/06/2019),2016099886,6.10,APROVADO POR NOTA
1,ECT2301,CÁLCULO III,4,2583622-8,46N12 (11/02/2019 - 29/06/2019),2016099886,6.00,APROVADO POR NOTA
1,ECT2202,ÁLGEBRA LINEAR,1,2340200-0,46T56 (11/02/2019 - 29/06/2019),2016099886,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20180036830,-,INDEFERIDO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,2,2913810-0,35T34 (11/02/2019 - 29/06/2019),20180036830,-,INDEFERIDO
1,ECT2202,ÁLGEBRA LINEAR,1,2340200-0,46T56 (11/02/2019 - 29/06/2019),20170032953,-,INDEFERIDO
1,ECT2605,ARRANJOS PRODUTIVOS TECNOLÓGICOS,01A,2410576-9,35T12 (11/02/2019 - 29/06/2019),20160124980,-,TRANCADO
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,5,1801831-1,35N34 (11/02/2019 - 29/06/2019),20160146370,5.00,APROVADO POR NOTA
1,ECT2416,EXPRESSÃO GRÁFICA,03A,1772123-9,2N1234 (11/02/2019 - 29/06/2019),20160146370,-,INDEFERIDO
1,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,04B,"3193556-9,2993322-8,3051115-3",3T56  46N34 (11/02/2019 - 29/06/2019),20160146370,6.00,APROVADO POR NOTA
1,ECT2608,METODOLOGIA DA PESQUISA PARA O TRABALHO DE CONCLUSÃO DE CURSO EM CIÊNCIAS E TECNOLOGIA,1,"1673239-3,1746024-9",5T56 (11/02/2019 - 29/06/2019),20160146370,-,INDEFERIDO
1,ECT2201,CÁLCULO II,5,2141197-4,35N12 (11/02/2019 - 29/06/2019),20160146370,0.60,REPROVADO
1,ECT2411,CIÊNCIA E TECNOLOGIA DOS MATERIAIS,02A,"3057895-9,1718775-5","46T56 (11/02/2019 - 10/03/2019), 3M34  46T56 (11/03/2019 - 27/04/2019),  46T56 (28/04/2019 - 08/06/2019)",20160146370,7.30,APROVADO
1,DCO1003,REDES DE COMPUTADORES,1,1804383-8,35N12,20170032953,-,INDEFERIDO
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,1,1319338-6,2M34 (11/02/2019 - 29/06/2019),20180109266,6.90,APROVADO POR NOTA
1,ECT2416,EXPRESSÃO GRÁFICA,01B,"2321426-2,1772123-9","46M56 (11/02/2019 - 12/05/2019),  36T34 (13/05/2019 - 29/06/2019)",20180029933,6.80,APROVADO POR NOTA
1,MEC1601,PROCESSOS DE FABRICAÇÃO MECÂNICA I,1,2613355-7,35T56 (11/02/2019 - 29/06/2019),2015085160,5.70,APROVADO POR NOTA
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,04D,1312423-6,7T34  46N34 (11/02/2019 - 15/06/2019),20170043278,0.80,CANCELADO
1,MEC1509,METROLOGIA INDUSTRIAL,2,1150023-1,35N1234 (18/04/2019 - 29/06/2019),2015085160,6.20,APROVADO POR NOTA
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",4,"2410576-9,1753896-5",35N34 (11/02/2019 - 29/06/2019),20190003805,0.50,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,2,1475328-8,35M34 (11/02/2019 - 29/06/2019),20170115448,6.60,APROVADO POR NOTA
1,QUI1000,QUÍMICA AMBIENTAL,1,3149615-8,46T12,2015020291,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2101,PRÉ-CÁLCULO,3,1672787-0,2356M56 (11/02/2019 - 19/04/2019),20180039671,-,INDEFERIDO
1,DIM0123,PENSAMENTO COMPUTACIONAL,1,1671962-1,24T12 (11/02/2019 - 29/06/2019),20170138003,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,7,4857669-9,25T56 (11/02/2019 - 29/06/2019),20180107486,1.20,REPROVADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,02D,1763991-5,5M56  46T34 (11/02/2019 - 15/06/2019),20190078833,8.70,APROVADO
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,1,2087054-1,2M56 (11/02/2019 - 29/06/2019),20190078833,7.40,APROVADO
1,ECT2502,DIMENSÕES FILOSÓFICAS DA TECNOLOGIA MODERNA,1,"1987942-5,3058487-8",2M3456 (11/02/2019 - 29/06/2019),2015019094,6.90,APROVADO POR NOTA
1,ECT2608,METODOLOGIA DA PESQUISA PARA O TRABALHO DE CONCLUSÃO DE CURSO EM CIÊNCIAS E TECNOLOGIA,1,"1746024-9,1673239-3",5T56 (11/02/2019 - 29/06/2019),2015019094,-,INDEFERIDO
1,ECT1566,GESTÃO DO CONHECIMENTO,1,3242299-9,24M34 (11/02/2019 - 29/06/2019),20160106866,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20180034479,-,INDEFERIDO
1,ECT2201,CÁLCULO II,1,1680333-9,35T56 (11/02/2019 - 29/06/2019),20150126355,5.20,APROVADO POR NOTA
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,3,3891450-8,2T56 (11/02/2019 - 29/06/2019),20180148406,-,INDEFERIDO
1,ECT2202,ÁLGEBRA LINEAR,1,2340200-0,46T56 (11/02/2019 - 29/06/2019),2016012113,-,INDEFERIDO
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,1753067-1,35T12 (11/02/2019 - 29/06/2019),20170137688,-,CANCELADO
1,ECT2101,PRÉ-CÁLCULO,3,1672787-0,2356M56 (11/02/2019 - 19/04/2019),20180107341,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20180107341,-,INDEFERIDO
1,ECT2104,QUÍMICA GERAL,03A,3432383-1,36M34  3T12 (11/02/2019 - 29/06/2019),20180107341,-,INDEFERIDO
1,DCA0103,ANALISE DE SINAIS E SISTEMAS,2,1149639-0,246T56,20170149179,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2414,ELETRICIDADE APLICADA,03D,"1569480-3,1658061-5","7M56  35N12 (11/02/2019 - 31/03/2019),  35N12 (01/04/2019 - 15/06/2019)",20170149179,-,INDEFERIDO
1,ECT2307,FÍSICA EXPERIMENTAL I,09A,1330358-1,6T456 (25/02/2019 - 01/06/2019),20170030556,4.20,REPROVADO
1,ECT2307,FÍSICA EXPERIMENTAL I,11A,1801831-1,7M345 (25/02/2019 - 01/06/2019),20160108904,-,INDEFERIDO
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,4,1475328-8,35N12 (11/02/2019 - 29/06/2019),2014066198,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2401,COMPUTAÇÃO NUMÉRICA,03C,"3051115-3,2614800-7,2757086-1",7M12  24N34 (11/02/2019 - 15/06/2019),2014066198,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2301,CÁLCULO III,4,2583622-8,46N12 (11/02/2019 - 29/06/2019),2014066198,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,FPE0087,LÍNGUA BRASILEIRA DE SINAIS - LIBRAS,3,1804066-9,4N1234 (11/02/2019 - 29/06/2019),20170030556,-,INDEFERIDO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,4,1912054-2,24N34 (11/02/2019 - 29/06/2019),20170034537,7.40,APROVADO
1,ECT2202,ÁLGEBRA LINEAR,1,2340200-0,46T56 (11/02/2019 - 29/06/2019),20170034537,-,INDEFERIDO
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20170118501,5.00,APROVADO POR NOTA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,5,3891450-8,4N34 (11/02/2019 - 29/06/2019),20170118501,5.40,APROVADO POR NOTA
1,ECT2103,CÁLCULO I,7,2646069-8,35T56 (11/02/2019 - 29/06/2019),20170118501,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,1879244-0,25N12 (11/02/2019 - 29/06/2019),20170118501,8.30,APROVADO
1,DCA0100,MATEMATICA DISCRETA,1,1149639-0,35M56,20170149179,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,7,4857669-9,25T56 (11/02/2019 - 29/06/2019),20180033032,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT1503,MATEMÁTICA FINANCEIRA,1,1753123-5,35T34 (11/02/2019 - 29/06/2019),20180033032,-,INDEFERIDO
1,ECT2307,FÍSICA EXPERIMENTAL I,06A,1718474-8,5T123 (25/02/2019 - 01/06/2019),20170043017,-,INDEFERIDO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,03C,1434796-4,4M56  46T34 (11/02/2019 - 15/06/2019),20180033032,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,4,1319338-6,2N12 (11/02/2019 - 29/06/2019),20180033032,1.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2401,COMPUTAÇÃO NUMÉRICA,01D,4523538-6,3M56  46T12 (11/02/2019 - 15/06/2019),2015014131,-,INDEFERIDO
1,ECT2416,EXPRESSÃO GRÁFICA,04A,2266607-1,4N1234 (11/02/2019 - 29/06/2019),20170043017,7.80,APROVADO
1,ECT2414,ELETRICIDADE APLICADA,03D,"1569480-3,1658061-5","7M56  35N12 (11/02/2019 - 31/03/2019),  35N12 (01/04/2019 - 15/06/2019)",20170002990,-,INDEFERIDO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,4,1912054-2,24N34 (11/02/2019 - 29/06/2019),20170118421,6.10,APROVADO POR NOTA
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,3,1912054-2,24N12 (11/02/2019 - 29/06/2019),20180156650,0.00,CANCELADO
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,5,1801831-1,35N34 (11/02/2019 - 29/06/2019),20180156650,3.20,CANCELADO
1,ECT2201,CÁLCULO II,5,2141197-4,35N12 (11/02/2019 - 29/06/2019),20180156650,0.60,CANCELADO
1,CAC1103,METEOROLOGIA E CLIMATOLOGIA,1,2276514-1,35T12,20190010720,8.20,APROVADO
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",4,"2410576-9,1753896-5",35N34 (11/02/2019 - 29/06/2019),20190010720,5.60,APROVADO POR NOTA
1,CIV1101,GEOLOGIA AMBIENTAL,1,3060504-2,35T56,20190010720,6.00,APROVADO POR NOTA
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,5,1755308-5,2N12 (11/02/2019 - 29/06/2019),20190010720,7.40,APROVADO
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,5,1615358-0,35N12 (11/02/2019 - 29/06/2019),20190010720,7.70,APROVADO
1,CIV1104,HIDROLOGIA,2,347560-5,35T34,20190010720,4.60,REPROVADO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,5,3242299-9,2N34 (11/02/2019 - 29/06/2019),20190010720,6.30,APROVADO POR NOTA
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,2,1753234-7,46T56 (11/02/2019 - 29/06/2019),20170031070,7.60,APROVADO
1,ECT1566,GESTÃO DO CONHECIMENTO,1,3242299-9,24M34 (11/02/2019 - 29/06/2019),2016022693,8.50,APROVADO
1,ECT2532,PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS,1,1755308-5,4T1234 (11/02/2019 - 29/06/2019),2016022693,9.30,APROVADO
1,ECT2413,MECÂNICA DOS FLUIDOS,2,1271737-3,35T34 (11/02/2019 - 29/06/2019),2016022693,1.90,REPROVADO
1,ECT2202,ÁLGEBRA LINEAR,1,2340200-0,46T56 (11/02/2019 - 29/06/2019),2016022693,-,INDEFERIDO
1,ECT2301,CÁLCULO III,4,2583622-8,46N12 (11/02/2019 - 29/06/2019),2016022693,0.70,REPROVADO
1,ECT2201,CÁLCULO II,2,2998751-4,35T56 (11/02/2019 - 29/06/2019),20170032953,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,DEF0054,METODOLOGIA DO ATLETISMO,1,347732-2,24T56,20170044319,-,INDEFERIDO
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20180110300,-,INDEFERIDO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,5,3242299-9,2N34 (11/02/2019 - 29/06/2019),2015087209,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,CIV0348,LEGISLACAO E SEGURANCA DO TRABALHO,3,1330408-1,24N12,2015087209,-,INDEFERIDO
1,DCO1003,REDES DE COMPUTADORES,1,1804383-8,35N12,2015087209,-,INDEFERIDO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,5,3242299-9,2N34 (11/02/2019 - 29/06/2019),20180136530,6.00,APROVADO POR NOTA
1,ECT2104,QUÍMICA GERAL,04A,"2275848-0,1481705-7",2T56  36N12 (11/02/2019 - 29/06/2019),20160143073,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,1879244-0,25N12 (11/02/2019 - 29/06/2019),20160143073,-,CANCELADO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,7,4857669-9,25T56 (11/02/2019 - 29/06/2019),20180135776,1.70,REPROVADO
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,5,2087054-1,2N12 (11/02/2019 - 29/06/2019),20180135776,4.30,REPROVADO
1,ECT2201,CÁLCULO II,2,2998751-4,35T56 (11/02/2019 - 29/06/2019),20170032532,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2307,FÍSICA EXPERIMENTAL I,07A,1717472-6,5T456 (25/02/2019 - 01/06/2019),2016013291,5.10,APROVADO POR NOTA
1,ECT2411,CIÊNCIA E TECNOLOGIA DOS MATERIAIS,02B,"1718775-5,3057895-9","46T56 (11/02/2019 - 10/03/2019), 3M56  46T56 (11/03/2019 - 27/04/2019),  46T56 (28/04/2019 - 08/06/2019)",20190082881,1.50,REPROVADO POR MÉDIA E POR FALTAS
1,CIV0348,LEGISLACAO E SEGURANCA DO TRABALHO,1,1330408-1,24N34,20190082881,7.30,APROVADO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,6,2218079-8,35N34 (11/02/2019 - 29/06/2019),20190082881,0.80,REPROVADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,05D,1312423-6,7T34  46N12 (11/02/2019 - 15/06/2019),20190082881,0.20,REPROVADO
1,ECT2201,CÁLCULO II,5,2141197-4,35N12 (11/02/2019 - 29/06/2019),20190082881,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,6,2218079-8,35N34 (11/02/2019 - 29/06/2019),20180043155,9.80,APROVADO
1,ECT2201,CÁLCULO II,3,2141197-4,35T12 (11/02/2019 - 29/06/2019),20170116463,0.10,REPROVADO
1,PRO1101,INTRODUÇÃO Á ENGENHARIA DE PRODUÇÃO,1,1169093-5,35T34,20170040839,-,INDEFERIDO
1,ECT2414,ELETRICIDADE APLICADA,02D,1569480-3,"35T56 4T12 (11/02/2019 - 31/03/2019),  35T56 (01/04/2019 - 15/06/2019)",2015017330,-,INDEFERIDO
1,MEC1505,CAD PARA ENGENHARIA I,3,3357809-7,35T12 (11/02/2019 - 29/06/2019),2015017330,5.30,APROVADO POR NOTA
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,2,1475328-8,35M34 (11/02/2019 - 29/06/2019),20170033834,8.40,APROVADO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20180037354,-,INDEFERIDO
1,ECT2103,CÁLCULO I,6,6350665-5,2356N12 (22/04/2019 - 29/06/2019),20180111184,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20180110042,-,INDEFERIDO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,02D,1763991-5,5M56  46T34 (11/02/2019 - 15/06/2019),20180109524,5.30,APROVADO POR NOTA
1,ECT2101,PRÉ-CÁLCULO,7,1246519-6,246T56 (11/03/2019 - 15/06/2019),20180109524,4.30,REPROVADO
1,FPE0087,LÍNGUA BRASILEIRA DE SINAIS - LIBRAS,13,3066375-1,35N12 (11/02/2019 - 29/06/2019),20170003414,-,TRANCADO
1,CIV0348,LEGISLACAO E SEGURANCA DO TRABALHO,2,1149549-1,35M34,20170003414,9.60,APROVADO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,6,2218079-8,35N34 (11/02/2019 - 29/06/2019),20170003414,6.80,APROVADO POR NOTA
1,ECT2201,CÁLCULO II,2,2998751-4,35T56 (11/02/2019 - 29/06/2019),20170003414,2.70,REPROVADO
1,MEC1507,SISTEMAS TÉRMICOS I,3,2014591-0,24T56 (11/02/2019 - 29/06/2019),20190003565,2.00,REPROVADO
1,MEC1505,CAD PARA ENGENHARIA I,3,3357809-7,35T12 (11/02/2019 - 29/06/2019),20190003565,-,INDEFERIDO
1,MEC1608,MÁQUINAS DE FLUXO,2,349104-0,35N12 (11/02/2019 - 29/06/2019),20190003565,7.70,APROVADO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20180087570,-,INDEFERIDO
1,ECT2101,PRÉ-CÁLCULO,6,1674079-5,2356N12 (11/02/2019 - 19/04/2019),20180087570,5.00,APROVADO POR NOTA
1,ECT2104,QUÍMICA GERAL,03D,3432383-1,36M34  6T12 (11/02/2019 - 29/06/2019),20180087570,4.40,REPROVADO
1,ECT2103,CÁLCULO I,8,1671983-4,46M56 (11/02/2019 - 29/06/2019),20180087570,6.70,APROVADO POR NOTA
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,04D,1312423-6,7T34  46N34 (11/02/2019 - 15/06/2019),20180087570,1.20,REPROVADO
1,ICE1035,INTRODUÇÃO AO MÉTODO CIENTÍFICO,1,1842426-2,4T456 (11/02/2019 - 22/05/2019),2015018097,8.70,APROVADO
