,matricula,situacao,ano,turma
1175,20170042495,APROVADO POR NOTA,2018.2,02B
1176,20180031154,APROVADO,2018.2,02B
1177,20180030513,APROVADO,2018.2,02B
1178,20180030012,APROVADO,2018.2,02B
1179,20170133651,REPROVADO,2018.2,02B
1180,20170043231,APROVADO POR NOTA,2018.2,02B
1181,20180035458,APROVADO,2018.2,02B
1182,20160002781,APROVADO POR NOTA,2018.2,02B
1183,20180030756,APROVADO,2018.2,02B
1184,20170139557,APROVADO POR NOTA,2018.2,02B
1185,20180034737,APROVADO,2018.2,02B
1186,20180035770,APROVADO POR NOTA,2018.2,02B
1187,20180108527,REPROVADO,2018.2,02B
1188,20170039551,APROVADO POR NOTA,2018.2,02B
1189,20180148442,APROVADO,2018.2,02B
1190,20170034958,APROVADO POR NOTA,2018.2,02B
1191,20170139440,REPROVADO,2018.2,02B
1192,20150126776,APROVADO POR NOTA,2018.2,02D
1193,20180088175,REPROVADO,2018.2,02D
1194,20180031350,REPROVADO,2018.2,02D
1195,20170116445,APROVADO POR NOTA,2018.2,02D
1196,20170036059,REPROVADO,2018.2,02D
1197,20180038413,REPROVADO,2018.2,02D
1198,20170183279,REPROVADO,2018.2,02D
1199,20170132467,APROVADO POR NOTA,2018.2,02D
1200,20180035832,APROVADO POR NOTA,2018.2,02D
1201,20170042056,REPROVADO,2018.2,02D
1202,20170034493,APROVADO,2018.2,02D
1203,20170033173,REPROVADO,2018.2,02D
1204,20180036830,APROVADO,2018.2,02D
1205,20160143832,APROVADO POR NOTA,2018.2,02D
1206,20180033613,APROVADO POR NOTA,2018.2,02D
1207,20180040190,REPROVADO,2018.2,02D
1208,20170030592,REPROVADO,2018.2,02D
1209,20180134821,APROVADO POR NOTA,2018.2,02D
1210,20180037372,APROVADO,2018.2,01D
1211,20180034450,APROVADO POR NOTA,2018.2,01D
1212,20180035897,APROVADO,2018.2,01D
1213,20180089397,REPROVADO POR MÉDIA E POR FALTAS,2018.2,01D
1214,20180107566,APROVADO,2018.2,01D
1215,20180094913,APROVADO POR NOTA,2018.2,01D
1216,20170137991,REPROVADO,2018.2,01D
1217,20180029853,APROVADO,2018.2,01D
1218,20180109847,REPROVADO POR MÉDIA E POR FALTAS,2018.2,01D
1219,20180109560,APROVADO POR NOTA,2018.2,01D
1220,20180106685,APROVADO POR NOTA,2018.2,01D
1221,20180032732,APROVADO POR NOTA,2018.2,01D
1222,20150127700,REPROVADO POR MÉDIA E POR FALTAS,2018.2,01D
1223,20180034595,REPROVADO,2018.2,01D
1224,20170184679,APROVADO POR NOTA,2018.2,01D
1225,20180035654,APROVADO POR NOTA,2018.2,03C
1226,20160143369,REPROVADO POR NOTA,2018.2,03C
1227,20170114960,APROVADO POR NOTA,2018.2,03C
1228,20180031790,APROVADO,2018.2,03C
1229,20180032590,APROVADO,2018.2,03C
1230,20170102234,REPROVADO,2018.2,03C
1231,20180041876,APROVADO,2018.2,03C
1232,20180029773,APROVADO,2018.2,03C
1233,20180030970,APROVADO,2018.2,03C
1234,20170138550,REPROVADO,2018.2,03C
1235,20170148242,REPROVADO,2018.2,03C
1236,20170039319,APROVADO POR NOTA,2018.2,03C
1237,20180031332,REPROVADO,2018.2,03C
1238,20180031010,APROVADO,2018.2,03C
1239,20180031430,APROVADO POR NOTA,2018.2,03C
1240,20180036455,APROVADO,2018.2,03C
1241,20180036310,APROVADO POR NOTA,2018.2,03C
1242,20180042819,APROVADO,2018.2,03C
1243,2016020670,APROVADO,2018.2,03C
1244,20180039555,APROVADO POR NOTA,2018.2,03C
1245,20180031753,APROVADO POR NOTA,2018.2,03C
1246,20170033692,REPROVADO,2018.2,03C
1247,20180030317,APROVADO POR NOTA,2018.2,03C
1248,20170118520,REPROVADO POR MÉDIA E POR FALTAS,2018.2,03C
1249,20180089252,APROVADO,2018.2,03C
1250,20170031212,REPROVADO,2018.2,03C
1251,20170137955,REPROVADO,2018.2,03C
1252,20180029817,REPROVADO,2018.2,03C
1253,2014074538,REPROVADO,2018.2,05B
1254,20170117442,APROVADO POR NOTA,2018.2,05B
1255,20170043714,REPROVADO,2018.2,05B
1256,20160143841,REPROVADO,2018.2,05B
1257,20180131202,APROVADO POR NOTA,2018.2,05B
1258,20160158521,REPROVADO POR NOTA,2018.2,05B
1259,20180038315,APROVADO,2018.2,05B
1260,20170148260,APROVADO POR NOTA,2018.2,05B
1261,20180135785,REPROVADO,2018.2,05B
1262,20170137982,REPROVADO POR NOTA,2018.2,05B
1263,20180032053,APROVADO,2018.2,05B
1264,20160147724,REPROVADO,2018.2,05B
1265,20170115920,APROVADO POR NOTA,2018.2,05B
1266,20170118341,APROVADO,2018.2,05B
1267,20170039711,REPROVADO,2018.2,05B
1268,20170139000,APROVADO POR NOTA,2018.2,05B
1269,20170118440,REPROVADO,2018.2,05B
1270,20180043674,APROVADO,2018.2,05B
1271,20170138273,APROVADO POR NOTA,2018.2,05B
1272,20170147281,REPROVADO,2018.2,05B
1273,20170039758,APROVADO,2018.2,05B
1274,20170183410,REPROVADO,2018.2,05B
1275,20170115724,REPROVADO,2018.2,05B
1276,2016099465,REPROVADO,2018.2,05B
1277,2015095390,REPROVADO,2018.2,05B
1278,20170138353,REPROVADO,2018.2,05B
1279,20170033638,APROVADO,2018.2,05B
1280,20170138371,APROVADO POR NOTA,2018.2,05B
1281,2016016355,REPROVADO,2018.2,05B
1282,20160142521,REPROVADO,2018.2,05B
1283,20180035190,APROVADO POR NOTA,2018.2,05C
1284,20180032699,APROVADO POR NOTA,2018.2,05C
1285,20170040516,APROVADO POR NOTA,2018.2,05C
1286,20180037210,REPROVADO,2018.2,05C
1287,20160124980,REPROVADO,2018.2,05C
1288,20170033979,APROVADO,2018.2,05C
1289,20180034174,REPROVADO,2018.2,05C
1290,20170117845,APROVADO,2018.2,05C
1291,20180032394,APROVADO,2018.2,05C
1292,20170139181,APROVADO,2018.2,05C
1293,20180032311,APROVADO,2018.2,05C
1294,20180042891,APROVADO,2018.2,05C
1295,20170042950,APROVADO POR NOTA,2018.2,05C
1296,20180109005,APROVADO,2018.2,05C
1297,20180109829,APROVADO,2018.2,05C
1298,20180135838,APROVADO,2018.2,05C
1299,20180092374,APROVADO,2018.2,05C
1300,2016013291,APROVADO POR NOTA,2018.2,05C
1301,20170183027,REPROVADO,2018.2,05C
1302,20180115165,APROVADO POR NOTA,2018.2,05C
1303,20180033856,REPROVADO,2018.2,05C
1304,20180039896,APROVADO POR NOTA,2018.2,05C
1305,20170037190,REPROVADO,2018.2,05C
1306,20170030510,REPROVADO,2018.2,05C
1307,20180043137,REPROVADO,2018.2,05C
1308,20180036052,APROVADO,2018.2,05C
1309,20180108966,APROVADO POR NOTA,2018.2,05C
1310,20170043151,REPROVADO,2018.2,05C
1311,20180039591,REPROVADO,2018.2,05C
1312,20160158325,REPROVADO POR MÉDIA E POR FALTAS,2018.2,05C
1313,20180037292,APROVADO,2018.2,01B
1314,20180043093,APROVADO POR NOTA,2018.2,01B
1315,20170138264,REPROVADO,2018.2,01B
1316,20180038039,APROVADO,2018.2,01B
1317,20180034138,APROVADO POR NOTA,2018.2,01B
1318,20180036277,APROVADO,2018.2,01B
1319,20180031510,APROVADO POR NOTA,2018.2,01B
1320,2016013193,REPROVADO POR MÉDIA E POR FALTAS,2018.2,01B
1321,20170139510,REPROVADO,2019.1,05B
1322,20180157700,REPROVADO,2019.1,05B
1323,20180136521,APROVADO,2019.1,05B
1324,20180001440,REPROVADO,2019.1,05B
1325,20180039770,REPROVADO,2019.1,05B
1326,20180136011,REPROVADO,2019.1,05B
1327,20180129788,REPROVADO,2019.1,05B
1328,20170043975,REPROVADO,2019.1,05B
1329,20180038010,REPROVADO,2019.1,05B
1330,20170044112,REPROVADO,2019.1,05B
1331,20180036750,APROVADO POR NOTA,2019.1,05B
1332,20160124980,APROVADO,2019.1,05B
1333,20180136361,APROVADO POR NOTA,2019.1,05B
1334,20180035574,APROVADO,2019.1,05B
1335,20180135874,REPROVADO,2019.1,05B
1336,20180032296,APROVADO,2019.1,05B
1337,20180105900,APROVADO,2019.1,05B
1338,20180107889,APROVADO POR NOTA,2019.1,05B
1339,20180146493,REPROVADO,2019.1,05B
1340,20180042238,REPROVADO,2019.1,05B
1341,20160142773,APROVADO,2019.1,05B
1342,20150121152,REPROVADO,2019.1,05B
1343,20170137982,APROVADO POR NOTA,2019.1,05B
1344,20180148667,APROVADO POR NOTA,2019.1,05B
1345,20180106881,APROVADO,2019.1,04B
1346,20170035614,REPROVADO,2019.1,04B
1347,20160158479,REPROVADO,2019.1,04B
1348,20180043370,REPROVADO,2019.1,04B
1349,20180042096,REPROVADO,2019.1,04B
1350,20160143645,REPROVADO,2019.1,04B
1351,20170032917,REPROVADO,2019.1,04B
1352,20180105801,APROVADO,2019.1,04B
1353,20170115223,APROVADO,2019.1,04B
1354,20180136156,APROVADO POR NOTA,2019.1,04B
1355,20150127666,REPROVADO,2019.1,04B
1356,20170147307,REPROVADO,2019.1,04B
1357,20160142639,REPROVADO,2019.1,04B
1358,20180136085,APROVADO POR NOTA,2019.1,04B
1359,20170032336,REPROVADO,2019.1,04B
1360,20180156892,APROVADO,2019.1,04B
1361,20180136601,APROVADO POR NOTA,2019.1,04B
1362,20180135794,APROVADO,2019.1,04B
1363,20180106246,APROVADO,2019.1,04B
1364,20180105703,REPROVADO,2019.1,04B
1365,20180136450,APROVADO POR NOTA,2019.1,04B
1366,20180107646,APROVADO POR NOTA,2019.1,04B
1367,20180040270,REPROVADO,2019.1,04B
1368,20180041796,REPROVADO,2019.1,04B
1369,20170036433,APROVADO,2019.1,04B
1370,20180156936,REPROVADO,2019.1,04C
1371,20180156785,REPROVADO,2019.1,04C
1372,20160158521,REPROVADO,2019.1,04C
1373,20160142521,APROVADO,2019.1,04C
1374,20170118575,REPROVADO,2019.1,04C
1375,20180136657,APROVADO POR NOTA,2019.1,04C
1376,20180041259,APROVADO,2019.1,04C
1377,20180088970,APROVADO,2019.1,04C
1378,20180039072,REPROVADO,2019.1,04C
1379,20180156954,APROVADO POR NOTA,2019.1,04C
1380,20180034414,REPROVADO,2019.1,04C
1381,20180033918,APROVADO,2019.1,04C
1382,20180034334,REPROVADO,2019.1,04C
1383,20180136263,REPROVADO,2019.1,04C
1384,20160146208,APROVADO POR NOTA,2019.1,04C
1385,20190083762,REPROVADO,2019.1,04C
1386,2016090183,REPROVADO,2019.1,04C
1387,20180148380,REPROVADO,2019.1,04C
1388,20160132220,REPROVADO,2019.1,04C
1389,20170033656,APROVADO,2019.1,02D
1390,20180156640,APROVADO POR NOTA,2019.1,02D
1391,20170118468,REPROVADO,2019.1,02D
1392,20180136334,REPROVADO,2019.1,02D
1393,20160147484,REPROVADO,2019.1,02D
1394,20180107762,REPROVADO,2019.1,02D
1395,20180032634,APROVADO,2019.1,02D
1396,20180039733,APROVADO POR NOTA,2019.1,02D
1397,20190078833,APROVADO,2019.1,02D
1398,20180109524,APROVADO POR NOTA,2019.1,02D
1399,20180135050,APROVADO,2019.1,02D
1400,20180135702,APROVADO,2019.1,02D
1401,20170037430,APROVADO,2019.1,02D
1402,20170138442,APROVADO,2019.1,02D
1403,20180038450,APROVADO,2019.1,02D
1404,20180041393,APROVADO POR NOTA,2019.1,02D
1405,20180034639,APROVADO,2019.1,02D
1406,20180146250,REPROVADO,2019.1,02D
1407,20180035378,APROVADO POR NOTA,2019.1,02C
1408,20170137875,REPROVADO,2019.1,02C
1409,20180129527,APROVADO POR NOTA,2019.1,02C
1410,20180043950,REPROVADO,2019.1,02C
1411,20170116169,REPROVADO,2019.1,02C
1412,20180136503,APROVADO,2019.1,02C
1413,20180136343,APROVADO,2019.1,02C
1414,20180087973,APROVADO,2019.1,02C
1415,20180044170,REPROVADO,2019.1,02C
1416,20180039653,APROVADO,2019.1,02C
1417,20180032616,APROVADO,2019.1,02C
1418,20180108142,APROVADO POR NOTA,2019.1,02C
1419,20180105982,APROVADO,2019.1,02C
1420,20170137991,REPROVADO,2019.1,02C
1421,20170138184,APROVADO POR NOTA,2019.1,02C
1422,20180109168,APROVADO,2019.1,02C
1423,20180030255,APROVADO,2019.1,02C
1424,20170137703,REPROVADO,2019.1,02C
1425,20180030818,REPROVADO,2019.1,02C
1426,20180129760,REPROVADO,2019.1,02C
1427,20180034610,REPROVADO,2019.1,02C
1428,20180037677,REPROVADO,2019.1,02C
1429,20170117540,APROVADO,2019.1,02C
1430,20180034791,APROVADO POR NOTA,2019.1,02C
1431,20180135257,REPROVADO,2019.1,02C
1432,20160142011,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02C
1433,20170139065,REPROVADO,2019.1,05C
1434,20180131024,REPROVADO,2019.1,05C
1435,20180110801,REPROVADO,2019.1,05C
1436,20180105866,REPROVADO,2019.1,05C
1437,20170036854,REPROVADO,2019.1,05C
1438,20180033435,APROVADO POR NOTA,2019.1,05C
1439,20180107664,APROVADO POR NOTA,2019.1,05C
1440,20170031894,APROVADO POR NOTA,2019.1,05C
1441,20180040912,APROVADO,2019.1,05C
1442,20180148685,REPROVADO,2019.1,05C
1443,20170139397,REPROVADO,2019.1,05C
1444,20180108509,APROVADO,2019.1,05C
1445,20180156945,REPROVADO,2019.1,05C
1446,20180108447,APROVADO,2019.1,05C
1447,20180136352,APROVADO POR NOTA,2019.1,05C
1448,20180106729,APROVADO,2019.1,05C
1449,20180041778,REPROVADO,2019.1,05C
1450,20180148980,APROVADO,2019.1,05C
1451,20180107824,REPROVADO,2019.1,05C
1452,20180136479,REPROVADO,2019.1,05C
1453,20180136129,APROVADO,2019.1,05C
1454,20180156800,APROVADO POR NOTA,2019.1,05C
1455,20180043137,APROVADO POR NOTA,2019.1,05C
1456,20180039831,APROVADO,2019.1,05C
1457,20170183232,REPROVADO,2019.1,05C
1458,20180039297,REPROVADO,2019.1,05C
1459,2016022497,APROVADO POR NOTA,2019.1,05C
1460,20170133277,REPROVADO,2019.1,05C
1461,20180037532,APROVADO POR NOTA,2019.1,05C
1462,20160143449,REPROVADO,2019.1,05C
1463,20180136254,APROVADO,2019.1,01C
1464,20180037819,APROVADO,2019.1,01C
1465,20180108821,APROVADO POR NOTA,2019.1,01C
1466,20180032975,APROVADO,2019.1,01C
1467,20180146457,APROVADO,2019.1,01C
1468,20180107744,APROVADO,2019.1,01C
1469,20180105688,APROVADO,2019.1,01C
1470,20180146466,APROVADO,2019.1,01C
1471,20180134705,APROVADO,2019.1,01C
1472,20180031898,APROVADO,2019.1,01C
1473,20180090834,APROVADO,2019.1,01C
1474,20180135551,APROVADO,2019.1,01C
1475,20180135195,REPROVADO,2019.1,01C
1476,20180088611,APROVADO,2019.1,01C
1477,20180031557,APROVADO,2019.1,01C
1478,20180107628,APROVADO,2019.1,01C
1479,20180109266,APROVADO,2019.1,01C
1480,20180106845,REPROVADO,2019.1,01C
1481,20180109426,APROVADO,2019.1,01C
1482,20180106943,APROVADO,2019.1,01C
1483,20180030596,APROVADO,2019.1,01C
1484,20180105964,APROVADO,2019.1,01C
1485,20180030550,APROVADO,2019.1,01C
1486,20180108545,APROVADO,2019.1,01C
1487,20180135785,APROVADO POR NOTA,2019.1,01C
1488,20180135650,REPROVADO,2019.1,01C
1489,20180105848,APROVADO,2019.1,01C
1490,2015010295,APROVADO POR NOTA,2019.1,01C
1491,20180109800,REPROVADO,2019.1,03C
1492,20180042917,APROVADO,2019.1,03C
1493,20180034871,APROVADO POR NOTA,2019.1,03C
1494,20180136245,APROVADO,2019.1,03C
1495,20180040411,APROVADO POR NOTA,2019.1,03C
1496,20180107341,APROVADO POR NOTA,2019.1,03C
1497,20180036375,APROVADO,2019.1,03C
1498,20180134859,REPROVADO,2019.1,03C
1499,20180030030,REPROVADO,2019.1,03C
1500,20180042757,APROVADO POR NOTA,2019.1,03C
1501,20180146297,APROVADO POR NOTA,2019.1,03C
1502,20180033032,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03C
1503,20190003860,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03C
1504,20170037010,REPROVADO,2019.1,02B
1505,20170138068,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02B
1506,20180087650,APROVADO POR NOTA,2019.1,02B
1507,20160143681,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02B
1508,20180039715,APROVADO,2019.1,02B
1509,20180107600,APROVADO POR NOTA,2019.1,02B
1510,20170033692,APROVADO POR NOTA,2019.1,02B
1511,20180031655,APROVADO,2019.1,02B
1512,20180106308,APROVADO,2019.1,02B
1513,20180033954,REPROVADO,2019.1,02B
1514,20180091690,REPROVADO,2019.1,01D
1515,20180156631,APROVADO,2019.1,01D
1516,20180032090,REPROVADO,2019.1,01D
1517,20180107440,APROVADO,2019.1,01D
1518,20160141810,APROVADO,2019.1,01D
1519,20180030578,REPROVADO,2019.1,01D
1520,20180108124,APROVADO,2019.1,01D
1521,20180035215,REPROVADO,2019.1,01D
1522,20180031412,APROVADO,2019.1,01D
1523,20180031735,APROVADO,2019.1,01D
1524,20180033730,APROVADO,2019.1,01D
1525,20180032170,APROVADO,2019.1,01D
1526,20180146340,APROVADO,2019.1,01D
1527,20180146386,APROVADO,2019.1,01D
1528,20180146312,APROVADO,2019.1,01D
1529,20180094691,APROVADO,2019.1,01D
1530,20180110507,APROVADO,2019.1,01D
1531,20180031851,APROVADO,2019.1,01D
1532,20180106460,APROVADO,2019.1,01D
1533,20180030219,APROVADO,2019.1,01D
1534,20180146330,REPROVADO,2019.1,01D
1535,20180043039,APROVADO POR NOTA,2019.1,01D
1536,20180043914,REPROVADO,2019.1,01D
1537,20180156542,APROVADO,2019.1,01D
1538,20180108760,APROVADO,2019.1,01D
1539,20180035716,APROVADO,2019.1,01D
1540,20180135408,REPROVADO,2019.1,01D
1541,20180030872,APROVADO,2019.1,01D
1542,20180135382,APROVADO,2019.1,01D
1543,20180108106,REPROVADO,2019.1,05A
1544,20170118109,REPROVADO,2019.1,05A
1545,2016021874,APROVADO,2019.1,05A
1546,20180039930,APROVADO,2019.1,05A
1547,20190003805,REPROVADO,2019.1,05A
1548,20170039711,REPROVADO,2019.1,05A
1549,20180107029,REPROVADO,2019.1,05A
1550,20180033533,APROVADO,2019.1,05A
1551,20180038511,APROVADO,2019.1,05A
1552,20180135328,REPROVADO,2019.1,05A
1553,20180034512,APROVADO,2019.1,05A
1554,20180106326,APROVADO,2019.1,05A
1555,20180038899,REPROVADO,2019.1,05A
1556,20180041992,APROVADO,2019.1,05A
1557,20170036255,REPROVADO,2019.1,05A
1558,20180032859,APROVADO,2019.1,05A
1559,20170183368,REPROVADO,2019.1,05A
1560,20180033195,APROVADO,2019.1,05A
1561,20170043714,REPROVADO,2019.1,05A
1562,20190073597,APROVADO,2019.1,05A
1563,20190075617,APROVADO,2019.1,05A
1564,2013091285,REPROVADO,2019.1,04A
1565,20180037659,REPROVADO,2019.1,04A
1566,20180136586,REPROVADO,2019.1,04A
1567,20180108984,REPROVADO,2019.1,04A
1568,20180134680,APROVADO,2019.1,04A
1569,20180136067,REPROVADO,2019.1,04A
1570,20180135570,APROVADO POR NOTA,2019.1,04A
1571,20180108204,REPROVADO,2019.1,04A
1572,20180129142,APROVADO POR NOTA,2019.1,04A
1573,20180041698,APROVADO,2019.1,04A
1574,20180146537,APROVADO POR NOTA,2019.1,04A
1575,20180038351,REPROVADO,2019.1,04A
1576,20180038413,APROVADO,2019.1,04A
1577,20170138308,REPROVADO,2019.1,04A
1578,20190083109,APROVADO,2019.1,04A
1579,20180039591,REPROVADO,2019.1,04A
1580,20180032115,REPROVADO,2019.1,01A
1581,20180109785,APROVADO POR NOTA,2019.1,01A
1582,20180130466,APROVADO,2019.1,01A
1583,20180134812,REPROVADO,2019.1,01A
1584,20180134723,APROVADO POR NOTA,2019.1,01A
1585,20180036894,APROVADO,2019.1,01A
1586,20180135435,APROVADO,2019.1,01A
1587,20180106980,APROVADO,2019.1,01A
1588,20180038217,APROVADO,2019.1,01A
1589,20180135480,APROVADO,2019.1,01A
1590,20180109720,APROVADO,2019.1,01A
1591,20180135112,APROVADO POR NOTA,2019.1,01A
1592,20180134830,APROVADO,2019.1,01A
1593,20180110089,REPROVADO,2019.1,01A
1594,20180135014,APROVADO,2019.1,01A
1595,20180037695,APROVADO,2019.1,01A
1596,20180135720,APROVADO POR NOTA,2019.1,01A
1597,20180134840,APROVADO,2019.1,01A
1598,20180146410,APROVADO POR NOTA,2019.1,01A
1599,20180110561,APROVADO,2019.1,01A
1600,20180033631,REPROVADO,2019.1,01A
1601,20180134732,APROVADO POR NOTA,2019.1,01A
1602,20180038736,APROVADO POR NOTA,2019.1,01A
1603,20180146205,REPROVADO,2019.1,01A
1604,20170118440,REPROVADO POR MÉDIA E POR FALTAS,2019.1,01A
1605,20180109909,APROVADO POR NOTA,2019.1,01A
1606,20180041339,REPROVADO,2019.1,01A
1607,20170114988,REPROVADO,2019.1,05D
1608,20180148308,APROVADO,2019.1,05D
1609,20170138854,REPROVADO,2019.1,05D
1610,20170044533,APROVADO,2019.1,05D
1611,20170149310,APROVADO,2019.1,05D
1612,20180035037,APROVADO,2019.1,05D
1613,20160154139,REPROVADO,2019.1,05D
1614,20180033551,APROVADO POR NOTA,2019.1,05D
1615,20150127890,REPROVADO,2019.1,05D
1616,20170040777,APROVADO POR NOTA,2019.1,05D
1617,20180037194,REPROVADO,2019.1,05D
1618,20180034272,REPROVADO,2019.1,05D
1619,20180108483,REPROVADO,2019.1,05D
1620,20190082881,REPROVADO,2019.1,05D
1621,20180108287,REPROVADO,2019.1,05D
1622,20180135972,REPROVADO,2019.1,05D
1623,20180109480,APROVADO,2019.1,05D
1624,20180107280,APROVADO POR NOTA,2019.1,05D
1625,20180036016,APROVADO,2019.1,05D
1626,20190002924,APROVADO POR NOTA,2019.1,02A
1627,20180031691,APROVADO POR NOTA,2019.1,02A
1628,20180038093,APROVADO,2019.1,02A
1629,20180089118,APROVADO,2019.1,02A
1630,20180043351,APROVADO,2019.1,02A
1631,20180146214,REPROVADO,2019.1,02A
1632,20160100853,REPROVADO,2019.1,02A
1633,20170133811,REPROVADO,2019.1,02A
1634,20180156560,APROVADO,2019.1,02A
1635,20170138522,APROVADO POR NOTA,2019.1,02A
1636,20180156598,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02A
1637,2016013578,REPROVADO,2019.1,02A
1638,20180034497,APROVADO,2019.1,02A
1639,20180107047,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02A
1640,20170118501,REPROVADO,2019.1,02A
1641,2016090666,APROVADO POR NOTA,2019.1,02A
1642,20170118619,REPROVADO,2019.1,02A
1643,20190073111,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02A
1644,20180135140,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03A
1645,20180134868,APROVADO POR NOTA,2019.1,03A
1646,20180134699,APROVADO POR NOTA,2019.1,03A
1647,20180135506,APROVADO POR NOTA,2019.1,03A
1648,20180108320,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03A
1649,20180135426,APROVADO,2019.1,03A
1650,20180033776,APROVADO POR NOTA,2019.1,03A
1651,20170137795,APROVADO,2019.1,03A
1652,20180134714,APROVADO,2019.1,03A
1653,20180030415,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03A
1654,20180042597,REPROVADO,2019.1,03A
1655,20180034970,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03A
1656,20150126140,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03D
1657,20180034595,REPROVADO,2019.1,03D
1658,20180035959,APROVADO,2019.1,03D
1659,20180156613,REPROVADO,2019.1,03D
1660,20180042274,APROVADO POR NOTA,2019.1,03D
1661,20180038333,APROVADO POR NOTA,2019.1,03D
1662,20180042013,REPROVADO,2019.1,03D
1663,20180032572,APROVADO,2019.1,03D
1664,20180107468,APROVADO,2019.1,03D
1665,20180135097,REPROVADO,2019.1,01B
1666,20180135696,REPROVADO,2019.1,01B
1667,20180106282,APROVADO,2019.1,01B
1668,20180042292,REPROVADO,2019.1,01B
1669,20180110866,REPROVADO,2019.1,01B
1670,20180135542,APROVADO,2019.1,01B
1671,20180128922,REPROVADO,2019.1,01B
1672,20180135417,APROVADO,2019.1,01B
1673,20180109462,APROVADO,2019.1,01B
1674,20180146260,APROVADO POR NOTA,2019.1,01B
1675,20180044054,APROVADO,2019.1,01B
1676,20180134779,APROVADO,2019.1,01B
1677,20180036670,REPROVADO,2019.1,01B
1678,20180135640,APROVADO,2019.1,01B
1679,20180030371,APROVADO POR NOTA,2019.1,01B
1680,20180108385,APROVADO,2019.1,01B
1681,20180029998,APROVADO,2019.1,01B
1682,20180034479,APROVADO,2019.1,01B
1683,20180107181,APROVADO POR NOTA,2019.1,01B
1684,20180135103,APROVADO,2019.1,01B
1685,20180135631,APROVADO POR NOTA,2019.1,01B
1686,20180134877,REPROVADO,2019.1,01B
1687,20180043692,APROVADO,2019.1,01B
1688,20180106120,REPROVADO,2019.1,01B
1689,20180044036,APROVADO,2019.1,01B
1690,20180034577,APROVADO,2019.1,01B
1691,20180135490,REPROVADO,2019.1,01B
1692,20180030934,APROVADO POR NOTA,2019.1,01B
1693,20180110660,APROVADO,2019.1,01B
1694,20150126936,REPROVADO,2019.1,04D
1695,20160146861,REPROVADO,2019.1,04D
1696,2016015492,APROVADO POR NOTA,2019.1,04D
1697,20180035251,REPROVADO,2019.1,04D
1698,20180148326,APROVADO POR NOTA,2019.1,04D
1699,20180107548,REPROVADO,2019.1,04D
1700,20180088012,APROVADO POR NOTA,2019.1,04D
1701,2015095416,REPROVADO,2019.1,04D
1702,20180036197,APROVADO POR NOTA,2019.1,04D
1703,20180037318,APROVADO,2019.1,04D
1704,20180146555,REPROVADO,2019.1,04D
1705,20160108842,APROVADO,2019.1,04D
1706,20180087570,REPROVADO,2019.1,04D
1707,20180039214,REPROVADO,2019.1,04D
1708,20180031350,REPROVADO,2019.1,04D
1709,20180030335,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03B
1710,20180035313,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03B
1711,20170042056,REPROVADO,2019.1,03B
1712,20180033471,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03B
1713,20180039439,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03B
