periodo,codigo,nome,turma,siape,horario,matricula,nota,situacao
2,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,6,1319338-6,2N34 (22/07/2019 - 07/12/2019),20180156954,-,CANCELADO
2,ECT2202,ÁLGEBRA LINEAR,4,2276754-3,46N34 (22/07/2019 - 07/12/2019),20180156954,-,CANCELADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2M56 (22/07/2019 - 07/12/2019),20150126669,-,INDEFERIDO
2,ECT2401,COMPUTAÇÃO NUMÉRICA,03C,"1671947-8,2614800-7",7M12  35N34 (22/07/2019 - 23/11/2019),20170030556,-,MATRICULADO
2,ECT2412,MECÂNICA DOS SÓLIDOS,1,2087565-9,46M56 (22/07/2019 - 07/12/2019),2016016373,-,MATRICULADO
2,DFS0028,FISIOLOGIA,1,"3014548-3,2998660-7",2N12 4N34,2016016373,-,MATRICULADO
2,DEB0602,PROCESSOS E CERTIFICAÇÃO DE SOFTWARE EM SAÚDE,1,2488270-6,2N34 4N12,2016016373,-,MATRICULADO
2,DBF3003,BIOFÍSICA,01A,1032508-7,35N34,2016016373,-,MATRICULADO
2,ECT2412,MECÂNICA DOS SÓLIDOS,1,2087565-9,46M56 (22/07/2019 - 07/12/2019),20170030897,-,MATRICULADO
2,ECT2401,COMPUTAÇÃO NUMÉRICA,02A,4523538-6,35M34  6T34 (22/07/2019 - 23/11/2019),20170030897,-,INDEFERIDO
2,ELE2715.1,CIRCUITOS DIGITAIS - LABORATÓRIO,1,2566657-8,2N12,20170039239,-,INDEFERIDO
2,ELE2715.0,CIRCUITOS DIGITAIS - TEORIA,1,2566657-8,2T56,20170039239,-,INDEFERIDO
2,ELE0701,ELETRÔNICA,01A,3157135-0,246T12,20170039239,-,MATRICULADO
2,MEC1505,CAD PARA ENGENHARIA I,1,3357809-7,35T12 (22/07/2019 - 07/12/2019),20170039239,-,MATRICULADO
2,DCA0103,ANALISE DE SINAIS E SISTEMAS,2,347052-2,246M34,20170039239,-,MATRICULADO
2,ECT2608,METODOLOGIA DA PESQUISA PARA O TRABALHO DE CONCLUSÃO DE CURSO EM CIÊNCIAS E TECNOLOGIA,1,1746024-9,4T56 (22/07/2019 - 07/12/2019),20170039239,-,MATRICULADO
2,DCA1202,PROGRAMAÇAO AVANÇADA,01A,1279464-5,246M12,20170039239,-,MATRICULADO
2,DCA0103,ANALISE DE SINAIS E SISTEMAS,1,1149639-0,246T56,20150126669,-,MATRICULADO
2,ECT2401,COMPUTAÇÃO NUMÉRICA,03A,"2614800-7,1671947-8",4T34  35N34 (22/07/2019 - 23/11/2019),20150126669,-,MATRICULADO
2,ECT2608,METODOLOGIA DA PESQUISA PARA O TRABALHO DE CONCLUSÃO DE CURSO EM CIÊNCIAS E TECNOLOGIA,1,1746024-9,4T56 (22/07/2019 - 07/12/2019),2013090831,-,MATRICULADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,01C,"3193556-9,1943220-0",46M12  2T56 (22/07/2019 - 23/11/2019),20180135097,-,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,3,1475328-8,46M56 (22/07/2019 - 07/12/2019),20180135097,0.20,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,7,4857669-9,25M56 (22/07/2019 - 07/12/2019),20180135097,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,9,3550015-0,246T34 (22/07/2019 - 19/10/2019),20180135097,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2M56 (22/07/2019 - 07/12/2019),20190078252,-,INDEFERIDO
2,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,1,3242299-9,2T12 (22/07/2019 - 07/12/2019),20180135462,-,MATRICULADO
2,ECT2307,FÍSICA EXPERIMENTAL I,03A,1808127-6,2T456 (05/08/2019 - 09/11/2019),20170139145,-,INDEFERIDO
2,ECT2416,EXPRESSÃO GRÁFICA,04A,2321426-2,6N1234 (22/07/2019 - 07/12/2019),20170139145,-,CANCELADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20170139145,-,CANCELADO
2,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,04B,3051115-3,3T56  35N34 (22/07/2019 - 07/12/2019),20170139145,-,INDEFERIDO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",4,"3143010-0,1753067-1",24N34 (22/07/2019 - 07/12/2019),20150126669,-,MATRICULADO
2,ECT2413,MECÂNICA DOS FLUIDOS,4,3068002-8,35N12 (22/07/2019 - 07/12/2019),20150126669,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",6,3058487-8,4N34 (22/07/2019 - 07/12/2019),20180135300,-,MATRICULADO
2,ECT2201,CÁLCULO II,1,1753781-1,35M34 (22/07/2019 - 07/12/2019),20170138184,-,MATRICULADO
2,DEB0701,RESISTÊNCIA DOS MATERIAIS,1,2562782-3,3N34 5N12,20150125572,-,MATRICULADO
2,DEB0503,SISTEMAS DE INFORMAÇÃO NA SAÚDE,1,2613423-5,3N12 5N34,20150125572,-,MATRICULADO
2,DEF0055,METODOLOGIA DA IOGA,1,347184-7,24T12,20150125572,-,INDEFERIDO
2,ECT2103,CÁLCULO I,6,1672787-0,2356N12 (23/09/2019 - 07/12/2019),20180135300,-,INDEFERIDO
2,ECT2207,PROBABILIDADE E ESTATÍSTICA,3,1914304-6,35N12 (22/07/2019 - 07/12/2019),20170116580,-,MATRICULADO
2,ECT2301,CÁLCULO III,3,1671983-4,35T56 (22/07/2019 - 07/12/2019),20170116580,-,MATRICULADO
2,ECT2416,EXPRESSÃO GRÁFICA,01B,1772123-9,"46T12 (22/07/2019 - 20/10/2019), 2M3456 (21/10/2019 - 07/12/2019)",20170116580,-,MATRICULADO
2,ECT2412,MECÂNICA DOS SÓLIDOS,1,2087565-9,46M56 (22/07/2019 - 07/12/2019),20170116580,-,INDEFERIDO
2,ECT2201,CÁLCULO II,1,1753781-1,35M34 (22/07/2019 - 07/12/2019),20180127881,-,MATRICULADO
2,ECT2403,FÍSICA EXPERIMENTAL II,06A,1801831-1,7M345 (05/08/2019 - 16/11/2019),2014095977,-,CANCELADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,01B,"1943220-0,1312423-6",46M12  2T34 (22/07/2019 - 23/11/2019),20190132787,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,3,2087054-1,2M34 (22/07/2019 - 07/12/2019),20190132787,-,MATRICULADO
2,ECT2202,ÁLGEBRA LINEAR,2,1508148-8,46M56 (22/07/2019 - 07/12/2019),20190132787,-,MATRICULADO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",3,"3143010-0,1753896-5",35M12 (22/07/2019 - 07/12/2019),20190132787,-,MATRICULADO
2,ECT2103,CÁLCULO I,7,1756325-1,35M56 (22/07/2019 - 07/12/2019),20190132787,-,MATRICULADO
2,QUI1000,QUÍMICA AMBIENTAL,1,3149615-8,46T12,2016013934,-,MATRICULADO
2,ECT2414,ELETRICIDADE APLICADA,01D,1569480-3,"5M56  35T34 (22/07/2019 - 08/09/2019),  35T34 (09/09/2019 - 23/11/2019)",2016013934,-,MATRICULADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,01B,"1312423-6,1943220-0",46M12  2T34 (22/07/2019 - 23/11/2019),20180135462,-,MATRICULADO
2,IMD1003,GEOMETRIA EUCLIDIANA,2,1495851-3,4M56 (22/07/2019 - 07/12/2019),20180040538,-,MATRICULADO
2,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,1,1328776-3,46M12 (22/07/2019 - 07/12/2019),20170117380,-,MATRICULADO
2,ECT2412,MECÂNICA DOS SÓLIDOS,1,2087565-9,46M56 (22/07/2019 - 07/12/2019),20170117380,-,MATRICULADO
2,ECT2202,ÁLGEBRA LINEAR,5,1680333-9,46N12 (22/07/2019 - 07/12/2019),20160142441,-,MATRICULADO
2,CIV1306,GESTÃO DE RECURSOS HÍDRICOS,1,1759777-5,35T12,2015012772,-,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,5,1475328-8,46N34 (22/07/2019 - 07/12/2019),20190083824,0.00,MATRICULADO
2,ECT2525,DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS,1,3193556-9,2T1234 (22/07/2019 - 07/12/2019),2015092512,-,INDEFERIDO
2,ECT2403,FÍSICA EXPERIMENTAL II,06A,1801831-1,7M345 (05/08/2019 - 16/11/2019),2015092512,-,MATRICULADO
2,DBF3003,BIOFÍSICA,01A,1032508-7,35N34,20160107809,-,MATRICULADO
2,CIV1101,GEOLOGIA AMBIENTAL,1,3060504-2,35T56,2015012772,-,MATRICULADO
2,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,1,1319338-6,2T34 (22/07/2019 - 07/12/2019),20180128922,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2571630-3,25T12 (22/07/2019 - 07/12/2019),20180128922,-,MATRICULADO
2,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,1,1319338-6,2T34 (22/07/2019 - 07/12/2019),20190069870,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2M56 (22/07/2019 - 07/12/2019),20190069870,-,MATRICULADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,02A,2459504-9,46M34  3T34 (22/07/2019 - 23/11/2019),20190069870,-,MATRICULADO
2,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,1,3242299-9,2T12 (22/07/2019 - 07/12/2019),20190069870,-,MATRICULADO
2,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1753234-7,35T12 (22/07/2019 - 07/12/2019),20190069870,-,MATRICULADO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,"3143010-0,1753067-1",35M56 (22/07/2019 - 07/12/2019),20190069870,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,8,1674079-5,25T56 (22/07/2019 - 07/12/2019),20190069870,-,MATRICULADO
2,ECT2301,CÁLCULO III,1,2340200-0,35T34 (22/07/2019 - 07/12/2019),20180039617,-,MATRICULADO
2,ECT2307,FÍSICA EXPERIMENTAL I,07A,1718474-8,4M234 (05/08/2019 - 09/11/2019),20180039617,-,MATRICULADO
2,ECT2401,COMPUTAÇÃO NUMÉRICA,02A,4523538-6,35M34  6T34 (22/07/2019 - 23/11/2019),20180039617,-,MATRICULADO
2,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,1,1648476-4,46M56 (22/07/2019 - 07/12/2019),20180039617,-,MATRICULADO
2,ECT2416,EXPRESSÃO GRÁFICA,01A,1772123-9,"46T12 (22/07/2019 - 20/10/2019), 35M56 (21/10/2019 - 07/12/2019)",20180039617,-,MATRICULADO
2,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,3,1615358-0,35T34 (22/07/2019 - 07/12/2019),20180135462,-,MATRICULADO
2,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,1,1674419-7,35T56 (22/07/2019 - 07/12/2019),20170182781,-,MATRICULADO
2,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,3,1319338-6,4T34 (22/07/2019 - 07/12/2019),20180135640,-,MATRICULADO
2,FPE0087,LÍNGUA BRASILEIRA DE SINAIS - LIBRAS,11,3066375-1,2N1234 (22/07/2019 - 07/12/2019),2015095739,-,MATRICULADO
2,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,1,1319338-6,2T34 (22/07/2019 - 07/12/2019),20180135328,-,MATRICULADO
2,FST0027,HISTORIA E FUNDAMENTOS DA FISIOTERAPIA,1,5566309-7,2T34,20190075591,-,MATRICULADO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,"1753067-1,3143010-0",35M56 (22/07/2019 - 07/12/2019),20190075591,-,MATRICULADO
2,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1753234-7,35T12 (22/07/2019 - 07/12/2019),20170138184,-,INDEFERIDO
2,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,04B,3051115-3,3T56  35N34 (22/07/2019 - 07/12/2019),20170138184,-,INDEFERIDO
2,ECT1550,"POLÍTICAS DE GESTÃO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,"3143010-0,1753896-5",35T12 (22/07/2019 - 07/12/2019),20180135462,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20180105721,-,INDEFERIDO
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20180105721,-,INDEFERIDO
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20180105721,-,MATRICULADO
2,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,04C,3051115-3,7M56  35N34 (22/07/2019 - 07/12/2019),2013023820,-,CANCELADO
2,CIV1106,FUNDAMENTOS DE CARTOGRAFIA E SENSORIAMENTO REMOTO,2,3060504-2,24T56,2013023820,-,INDEFERIDO
2,HIS0032,HISTORIA DA CULTURA,2,2149566-3,35N34,20180156874,-,MATRICULADO
2,DEF0071,METODOLOGIA DA NATACAO,1,346091-8,24N12,20180156874,-,INDEFERIDO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,4,3030343-7,2N34 (22/07/2019 - 07/12/2019),20180156874,-,MATRICULADO
2,ECT1503,MATEMÁTICA FINANCEIRA,1,1753123-5,35T56 (22/07/2019 - 07/12/2019),2016010576,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,05D,"2276334-3,2275848-0",7M56  36N12 (22/07/2019 - 07/12/2019),20180135471,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2M56 (22/07/2019 - 07/12/2019),20180135471,-,INDEFERIDO
2,ECT2201,CÁLCULO II,3,1753781-1,35M56 (22/07/2019 - 07/12/2019),20190083987,-,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,4,2218079-8,46N12 (22/07/2019 - 07/12/2019),20170138700,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20170138700,-,MATRICULADO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",4,"3143010-0,1753067-1",24N34 (22/07/2019 - 07/12/2019),20170138700,-,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,3,1475328-8,46M56 (22/07/2019 - 07/12/2019),20190080911,1.00,MATRICULADO
2,ECT2202,ÁLGEBRA LINEAR,3,1508148-8,46M12 (22/07/2019 - 07/12/2019),20190080911,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2M56 (22/07/2019 - 07/12/2019),20190080911,-,MATRICULADO
2,ECT2207,PROBABILIDADE E ESTATÍSTICA,2,1894891-1,35M34 (22/07/2019 - 07/12/2019),20190080911,-,MATRICULADO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",3,"3143010-0,1753896-5",35M12 (22/07/2019 - 07/12/2019),20190080911,-,MATRICULADO
2,ECT2201,CÁLCULO II,3,1753781-1,35M56 (22/07/2019 - 07/12/2019),20190080911,-,MATRICULADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,02A,2459504-9,46M34  3T34 (22/07/2019 - 23/11/2019),20190080911,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,03B,"2275848-0,1481705-7",5M34  36T12 (22/07/2019 - 07/12/2019),20180128922,-,INDEFERIDO
2,ECT2103,CÁLCULO I,8,1091102-4,35T56 (22/07/2019 - 07/12/2019),20180128922,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2M56 (22/07/2019 - 07/12/2019),20180128922,-,INDEFERIDO
2,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,05A,2836616-8,5T34  35N12 (22/07/2019 - 07/12/2019),20180010860,-,MATRICULADO
2,ECT2301,CÁLCULO III,3,1671983-4,35T56 (22/07/2019 - 07/12/2019),20180010860,-,MATRICULADO
2,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1753234-7,35T12 (22/07/2019 - 07/12/2019),20180010860,-,INDEFERIDO
2,DEB0504,INTRODUÇÃO À ENGENHARIA BIOMÉDICA,1,1752038-1,36N34,2016010718,-,CANCELADO
2,ECT2413,MECÂNICA DOS FLUIDOS,4,3068002-8,35N12 (22/07/2019 - 07/12/2019),2016010718,-,CANCELADO
2,CIV1303,SANEAMENTO AMBIENTAL,1,3089275-1,26T56,20160142423,-,MATRICULADO
2,ECT2401,COMPUTAÇÃO NUMÉRICA,02A,4523538-6,35M34  6T34 (22/07/2019 - 23/11/2019),20160142423,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,6,2565098-1,25N34 (22/07/2019 - 07/12/2019),20180034639,-,MATRICULADO
2,CIV1302,HIDRÁULICA PARA ENGENHARIA AMBIENTAL,1,1222082-7,35T56,2016014430,-,MATRICULADO
2,CIV1306,GESTÃO DE RECURSOS HÍDRICOS,1,1759777-5,35T12,2016014430,-,MATRICULADO
2,CIV1303,SANEAMENTO AMBIENTAL,1,3089275-1,26T56,2016014430,-,MATRICULADO
2,CIV1304,RECUPERAÇÃO DE ÁREAS DEGRADADAS,1,"3089275-1,1662859-6",35T34,2016014430,-,MATRICULADO
2,ECT2401,COMPUTAÇÃO NUMÉRICA,02A,4523538-6,35M34  6T34 (22/07/2019 - 23/11/2019),2016014430,-,MATRICULADO
2,CIV1106,FUNDAMENTOS DE CARTOGRAFIA E SENSORIAMENTO REMOTO,1,3060504-2,24M56,2016014430,-,MATRICULADO
2,QUI1000,QUÍMICA AMBIENTAL,1,3149615-8,46T12,2016014430,-,MATRICULADO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",4,"3143010-0,1753067-1",24N34 (22/07/2019 - 07/12/2019),20190077157,-,DESISTENCIA
2,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,3,1319338-6,4T34 (22/07/2019 - 07/12/2019),20190077157,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,1674079-5,25N12 (22/07/2019 - 07/12/2019),20190077157,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2M56 (22/07/2019 - 07/12/2019),20190077157,-,DESISTENCIA
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,04A,1312423-6,5T56  35N34 (22/07/2019 - 23/11/2019),20190077157,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,04A,2276334-3,7M12  36N12 (22/07/2019 - 07/12/2019),20190077157,-,MATRICULADO
2,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,3,1544724-5,6T34 (22/07/2019 - 07/12/2019),20190077157,-,MATRICULADO
2,ECT2307,FÍSICA EXPERIMENTAL I,03A,1808127-6,2T456 (05/08/2019 - 09/11/2019),20180135640,-,MATRICULADO
2,ECT2201,CÁLCULO II,3,1753781-1,35M56 (22/07/2019 - 07/12/2019),20180135640,-,MATRICULADO
2,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,2,1808127-6,46T12 (22/07/2019 - 07/12/2019),20180135640,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,9,3550015-0,246T34 (22/07/2019 - 19/10/2019),20190084821,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",5,3058487-8,4N12 (22/07/2019 - 07/12/2019),20190084821,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,05E,"2276334-3,2275848-0",7T12  36N12 (22/07/2019 - 07/12/2019),20190084821,-,MATRICULADO
2,FPE0087,LÍNGUA BRASILEIRA DE SINAIS - LIBRAS,11,3066375-1,2N1234 (22/07/2019 - 07/12/2019),20170040919,-,INDEFERIDO
2,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,05A,2836616-8,5T34  35N12 (22/07/2019 - 07/12/2019),20180034639,-,MATRICULADO
2,ECT2307,FÍSICA EXPERIMENTAL I,03A,1808127-6,2T456 (05/08/2019 - 09/11/2019),20160159135,-,INDEFERIDO
2,ECT2412,MECÂNICA DOS SÓLIDOS,3,"2087565-9,3068002-8",46N34 (22/07/2019 - 07/12/2019),20160159135,-,INDEFERIDO
2,ECT2415,EQUAÇÕES DIFERENCIAIS,2,2340200-0,35N12 (22/07/2019 - 07/12/2019),20160159135,-,MATRICULADO
2,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,2,1808127-6,46T12 (22/07/2019 - 07/12/2019),20160159135,-,MATRICULADO
2,CIV0405,MECÂNICA TÉCNICA,2,"2993844-1,1230149-5",35T56,2013023820,-,CANCELADO
2,ECT2201,CÁLCULO II,3,1753781-1,35M56 (22/07/2019 - 07/12/2019),20190081220,-,MATRICULADO
2,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,2,1755308-5,2T56 (22/07/2019 - 07/12/2019),20190069333,0.00,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,4,2218079-8,46N12 (22/07/2019 - 07/12/2019),20190069333,-,MATRICULADO
2,ECO1102,INTRODUÇÃO A MICROECONOMIA,2,1359672-3,35N34,2013073607,-,MATRICULADO
2,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1753234-7,35T12 (22/07/2019 - 07/12/2019),20180034639,-,INDEFERIDO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",5,"3143010-0,1753896-5",24N12 (22/07/2019 - 07/12/2019),20180034639,-,MATRICULADO
2,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,1,3242299-9,2T12 (22/07/2019 - 07/12/2019),20180034639,-,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,6,2218079-8,46T34 (22/07/2019 - 07/12/2019),20180034639,-,MATRICULADO
2,ECT2412,MECÂNICA DOS SÓLIDOS,1,2087565-9,46M56 (22/07/2019 - 07/12/2019),20180151822,-,INDEFERIDO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,1,2913810-0,46M34 (22/07/2019 - 07/12/2019),20190071313,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,1,1673239-3,2M34 (22/07/2019 - 07/12/2019),20190071313,-,MATRICULADO
2,ECT2202,ÁLGEBRA LINEAR,1,1680333-9,46M56 (22/07/2019 - 07/12/2019),20190071313,-,MATRICULADO
2,ECT2201,CÁLCULO II,3,1753781-1,35M56 (22/07/2019 - 07/12/2019),20190071313,-,MATRICULADO
2,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,2,3242299-9,3T12 (22/07/2019 - 07/12/2019),20190071313,-,MATRICULADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,01B,"1312423-6,1943220-0",46M12  2T34 (22/07/2019 - 23/11/2019),20190071313,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,7,4857669-9,25M56 (22/07/2019 - 07/12/2019),20190073837,-,MATRICULADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,03C,"1763991-5,3193556-9",46M34  4T56 (22/07/2019 - 23/11/2019),20190073837,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,1,1673239-3,2M34 (22/07/2019 - 07/12/2019),20190073837,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,9,3550015-0,246T34 (22/07/2019 - 19/10/2019),20190073837,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,4,3030343-7,2N34 (22/07/2019 - 07/12/2019),20190074333,-,MATRICULADO
2,ECT2202,ÁLGEBRA LINEAR,4,2276754-3,46N34 (22/07/2019 - 07/12/2019),20190074333,-,MATRICULADO
2,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,4,3242299-9,2N12 (22/07/2019 - 07/12/2019),20190074333,-,MATRICULADO
2,ECT2201,CÁLCULO II,4,1912054-2,35N12 (22/07/2019 - 07/12/2019),20190074333,-,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,4,2218079-8,46N12 (22/07/2019 - 07/12/2019),20190074333,-,MATRICULADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,04A,1312423-6,5T56  35N34 (22/07/2019 - 23/11/2019),20190074333,-,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,1,2913810-0,46M34 (22/07/2019 - 07/12/2019),20190083486,-,MATRICULADO
2,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1753234-7,35T12 (22/07/2019 - 07/12/2019),20190082460,-,MATRICULADO
2,ECT2202,ÁLGEBRA LINEAR,2,1508148-8,46M56 (22/07/2019 - 07/12/2019),20190082460,-,MATRICULADO
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2M56 (22/07/2019 - 07/12/2019),20190082460,-,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,1,2913810-0,46M34 (22/07/2019 - 07/12/2019),20190082460,-,MATRICULADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,01A,"1943220-0,1312423-6",46M12  2T34 (22/07/2019 - 23/11/2019),20190082460,-,MATRICULADO
2,ECT2201,CÁLCULO II,2,2141197-4,35M34 (22/07/2019 - 07/12/2019),20190082460,-,MATRICULADO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,"3143010-0,1753067-1",35M56 (22/07/2019 - 07/12/2019),20190082460,-,MATRICULADO
2,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,01C,"2993322-8,1555898-5",6M34  46T34 (22/07/2019 - 07/12/2019),20180042757,-,DESISTENCIA
2,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2M56 (22/07/2019 - 07/12/2019),20190082569,-,MATRICULADO
2,ECT2202,ÁLGEBRA LINEAR,2,1508148-8,46M56 (22/07/2019 - 07/12/2019),20190082569,-,MATRICULADO
2,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1753234-7,35T12 (22/07/2019 - 07/12/2019),20190082569,-,MATRICULADO
2,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,2,2913810-0,46T12 (22/07/2019 - 07/12/2019),20190082569,-,MATRICULADO
2,ECT2203,LÓGICA DE PROGRAMAÇÃO,03B,1763991-5,46M34  4T34 (22/07/2019 - 23/11/2019),20190082569,-,MATRICULADO
2,ECT2201,CÁLCULO II,2,2141197-4,35M34 (22/07/2019 - 07/12/2019),20190082569,-,MATRICULADO
2,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,"3143010-0,1753067-1",35M56 (22/07/2019 - 07/12/2019),20190082569,-,MATRICULADO
2,DCA0100,MATEMATICA DISCRETA,1,1149639-0,35M56,20180030774,-,MATRICULADO
